,CATEGORY,TAGS,ga_txt_cleaned
2883,Example,application|example|jsf|portlet|web|webapp,liferay face demo jsf registration portlet
17676,Messaging / Integration,esb|jms|queue,servicemix activemq
11782,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket wix maven plugin
13779,Job Scheduling,camel|scheduling,camel springboot quartz starter
26050,OSGi,osgi,osgi ee foundation
10699,Build Automation Tool Plugins,build|build-system|maven|plugin,nuiton helper maven plugin
28581,Cluster Managment,yarn|hadoop|runtime,reef runtime yarn
25284,Build Automation Tool Plugins,maven|plugin,teiid codegen plugin
10351,Build Automation Tool Plugins,build|build-system|maven|plugin,pom maven plugin
9275,Build Automation Tool Plugins,build|build-system|eclipse|maven|plugin,patch maven plugin
17902,Example,example,ae demo
11686,Build Automation Tool Plugins,build|build-system|maven|plugin,liquibase maven plugin
13831,File Handler,camel|xml,camel quarkus xml common
6876,UI,assets|gwt|web|web-framework,webjar bowergithub vaadin
27456,Marshalling / Unmarshalling,serialization,xuwei msgpackz argonautsjs
18095,Example,example,fprateek sample
4524,Web Applications,application|mvc|sdk|security|spring|web|webapp,stormpath spring sdk tutorial security webmvc the basic
6326,Web Applications,application|web|webapp,picketlink sale
19451,Example,example|google,google code flexlib example
1808,Web Applications,application|authentication|identity|portal|web|webapp,wso identity app authentication portal
22478,Testing,jboss|testing,jboss aerogear test arquillian rule
2081,Web Applications,application|calendar|client|web|webapp,bedework bwwebcl calendar client
14838,Languages / Compiler / Interpretation,compiler|generator|parser,java javacc
24377,Logging / Monitoring,logging,rollbar logback
9060,Build Automation Tool Plugins,build|build-system|compiler|geo|maven|parser|plugin,geotool maven javacc
22113,File Handler,io|json,circe core
5552,Web Applications,application|web|webapp,juddi web
22745,Database,jpa|persistence,jpa
19576,Example,example|hibernate|persistence,caelum stella hibernate persistence example
9175,Build Automation Tool Plugins,build|build-system|database|embedded|git|maven|plugin|postgresql,gitlab embed postgresql maven plugin
27276,Security / Authentification,security,sdorra shiro unit
11865,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
16497,Dependency Injection,dependency-injection,jersey guice
24169,Logging / Monitoring,logging,gild gfc log
7276,UI,assets|web,webjar bower underscore
9948,Build Automation Tool Plugins,build|build-system|jsf|maven|plugin,myface trinidadbuild maven plugin
12340,Build Automation Tool Plugins,build|build-system|maven|plugin,component liquibase maven plugin
27748,Testing,specs|testing,spec
19010,Example,example,example
24481,Logging / Monitoring,logging,openhft chronicle logger logj
18660,Example,example,nanocontainer sample
26110,OSGi,osgi|python,karaf python
22277,Utilities,io|validation,validator
21116,Example,example|webservice,jersey sample https grizzly
327,Stream Processing,actor|akka|concurrency|distributed|processing|stream|streaming|typesafe,typesafe akka stream
17967,Example,example,alipay sofa example
16233,Utilities,date|time,gild gfc time
21706,Graph Algorithms and Tools,graph,kfinstatemachine graph jvm
14926,Distributed Computing,computing|distributed|twitter,twitter scald core
26893,Rule Engines,rule-engine|scripting,drool scripting
21964,Utilities,hibernate|persistence|validation,hibernate validator
21483,Build Automation Tool Plugins,generator|maven|persistence|plugin,plugin mybatis generator
28570,Cluster Managment,yarn|hadoop,ml yarn
24538,Logging / Monitoring,logging,syslog
12610,Build Automation Tool Plugins,build|build-system|maven|plugin|scala|web-framework,scalatra scalate maven plugin
2442,Web Applications,application|device|management|mobile|plugin|web|webapp,wso carbon devicemgt plugin device mgt mobile window api
23753,Languages / Compiler / Interpretation,language,jaitool jt jiffle language
7640,Database,aws|database|dynamodb|twitter,twitter dynamodb
22662,Managing / Monitoring,jmx,jmx
20802,Example,example|server,yubico demo server
6952,UI,assets|plugin|web,jszip redist require step plugin
7301,UI,assets|web,webjar npm
3440,Example,application|example|web|webapp,atmosphere sample chat cdi
17804,Example,example,hyrack example btree
21345,Application Layer Protocol Integration,ftp|network,ftpserver
19112,Example,example,sample
9422,Build Automation Tool Plugins,build|build-system|generator|maven|plugin,antero
6072,Web Applications,application|web|webapp,entando app
10638,Build Automation Tool Plugins,build|build-system|maven|plugin,veithen daemon maven plugin
21236,Application-/ Web-Server,framework|io|network|socket,netty
16822,DNS Libraries,dns,cloudsoft jcloud provider rackspace clouddns
16648,Languages / Compiler / Interpretation,dependency-injection|javax|specs|spring|standard,javax inject springsource tck
4965,Web Applications,application|security|servlet|web|webapp,stormpath shiro tutorial servlet step
16483,Dependency Injection,dependency-injection,dispatch server guice
21813,Graph Algorithms and Tools,graph,allenai tinkerpop blueprint graph
25831,Native Access Tools,native,shadaj slinky nativesjs
21015,Example,example|template|webservice,jersey sample freemarker
10118,Build Automation Tool Plugins,build|build-system|maven|plugin,clerezza maven plugin core
18431,Example,example,example
16728,Distributed Computing,distributed|computing,core
16538,Dependency Injection,dependency-injection,sisu inject test
5674,Web Applications,application|web|webapp,magnolia bundle webapp
8791,Logging / Monitoring,bridge|jboss|logging|slf4j|stub,jboss log jul slfj stub
25403,Build Automation Tool Plugins,maven|plugin|validation,smallmind validation plugin
17839,Example,example,plcx example
4686,Web Applications,application|portal|web|webapp,flowersinthesand portal chat atmosphere
12283,Build Automation Tool Plugins,build|build-system|maven|plugin,maven mp plugin
12969,Bytecode Libraries,bytecode,core
24348,Logging / Monitoring,logging,taobao middleware logger core
2112,Web Applications,application|camel|example|jms|queue|spring|web|webapp,wildfly camel example jms spring
15440,Cryptography,cryptography,jetbrain crypto
3847,Web Applications,application|extension|web|webapp,face extension stock
11662,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceforge maven plugin
22706,Database,jpa|mapping|persistence|spring,ffch jpa mapper spring boot
9930,Build Automation Tool Plugins,build|build-system|jms|maven|plugin|queue,ikasan standalone db jms maven plugin
3761,Web Applications,application|example|web|webapp|wicket,wicketstuff example
7231,UI,assets|web,webjar
11133,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
18824,Example,example,andromda sample onlinestore online store
13431,Example,camel|example,camel example cxf blueprint
8167,File Handler,binding|xml,helger ph jaxb
3078,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala sample app
11616,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
7095,UI,assets|web,webjar
7263,UI,assets|web,webjar bower polymerelement iron key behavior
14298,Application Layer Protocol Integration,client|http,https core
14448,Build Automation Tool Plugins,client|maven|plugin,client plugin
2122,Web Applications,application|camel|example|jms|queue|web|webapp,wildfly camel example jms
25362,Build Automation Tool Plugins,maven|plugin|sonar,sonar mojo
17163,Build Automation Tool Plugins,eclipse|maven|plugin,tycho extra version plugin
11519,Build Automation Tool Plugins,build|build-system|maven|plugin,adamcin maven plugin
4376,Web Applications,application|management|web|webapp,wso carbon devicemgt certificate mgt api
15223,Crawler,crawler|service,crawler service
14068,Chart Libraries,chart|visualization,mystrn chart
14336,Application Layer Protocol Integration,client|http,databinder dispatch core
5610,Web Applications,application|web|webapp,api
16499,Dependency Injection,dependency-injection,squareup dagger
1598,Build,ant,sourceforge tink ant
17082,IDE Modules,eclipse|io|plugin|report|reporting,report solution birt item core
26915,Testing,rule-engine|testing|tools,drool guvnor tool test
16915,Build Automation Tool Plugins,doc|kafka|maven|plugin|streaming,jcustenborder kafka connect documentation plugin
9133,Build Automation Tool Plugins,build|build-system|connector|io|maven|plugin,syndesis connector maven plugin
15926,File Handler,csv,webjar npm
9213,Build Automation Tool Plugins,build|build-system|deployment|maven|plugin,maven plugin camunda deploy
5727,Web Applications,application|web|webapp,axway
7513,Security / Authentification,authentication|oauth,oauth common
7296,UI,assets|web,webjar npm
16455,Machine Learning,deep-learning|machine-learning|nlp,deeplearningj nlp
10788,Build Automation Tool Plugins,build|build-system|maven|plugin,oss maven plugin
18212,Example,example,liferay face demo parent
18258,Example,example,example
9142,Build Automation Tool Plugins,build|build-system|container|framework|maven|plugin|testing|webservice,glassfish jersey test framework maven container runner plugin
18818,Example,example,andromda sample animalquiz animal quiz common
28230,Testing,testing,lihaoyi utest
17966,Example,example,alibaba example
22283,Languages / Compiler / Interpretation,javaee|javax|specs|standard|web,javax javaee web api
16091,IDE Modules,data|eclipse|io|plugin|report|reporting,report solution birt datum adapter
5471,Web Applications,application|transaction|web|webapp,wildfly quickstart jta
426,Actor Frameworks,actor|concurrency,jumi actor
14502,Testing,client|testing,chemistry opencmis test client
8276,File Handler,binding|xml,digidocj dss diagnostic jaxb
14724,Utilities,collections|structures,joda primitive
3571,Web Applications,application|example|web|webapp,mortbay hightide example auction
14333,Application Layer Protocol Integration,client|http,databinder dispatch core
17376,IDE Modules,eclipse|plugin,flowable designer util
7968,Benchmarks,benchmark|rule-engine,drool benchmark
7736,Utilities,base64|encoding,marklister base
25897,Application Layer Protocol Integration,network|ssh,sshtool daemon
6948,UI,assets|parser,webjar npm value parser
15208,Crawler,crawler|elastic|elasticsearch|search,pilato elasticsearch crawler fscrawler tika
26530,Languages / Compiler / Interpretation,python,gen python
2058,Web Applications,application|bundle|web|webapp,entando bundle page basic
17324,IDE Modules,eclipse|plugin,elk alg force
25113,Build Automation Tool Plugins,maven|plugin,generate
5107,Web Applications,application|server|web|webapp,wso appserver
19404,Example,example|ftp|network,bookrain example ftp
16513,Dependency Injection,dependency-injection,walterjwhite infrastructure google guice module property test
1637,Build,ant,cayenne ant
24803,Logging / Monitoring,logging|twitter,twitter util log
22636,Messaging / Integration,jms|queue,activemq
4310,Web Applications,application|jsf|web|webapp,myface trinidad blank
27494,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
14044,Chart Libraries,chart|io|reporting|visualization,report solution birt package chart
15287,Job Scheduling,cron,cron
5937,Web Applications,application|web|webapp,officefloor tutorial
23879,Natural Language Processing,library|nlp,gild nlp
15483,Cryptography,cryptography,crypto
4939,Web Applications,application|scala|web|web-framework|webapp,scalatra scalate war
13596,Testing,camel|google|integration|testing,camel quarkus google bigquery integration test
18452,Example,example,uber example
21544,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser
11288,Build Automation Tool Plugins,build|build-system|maven|plugin,soebe maven plugin doxygen
28337,Utilities,time,tminglei slick pgjoda time
23376,JWT Libraries,jwt|json|security,sso user
21352,Application Layer Protocol Integration,ftp|network,patch wagon ftp
4232,Web Applications,application|jetty|logging|server|testing|web|webapp|webserver,mortbay jetty testwar test war
16755,Stream Processing,distributed|processing|stream|twitter,twitter tormenta core
20704,Example,example|scala|scalajs,alonsodomin example
20934,Example,example|spring,spring multipart boot example
15112,Build Automation Tool Plugins,container|maven|plugin,mojo container
16281,Machine Learning,deep-learning,deeplearningj nlp
25295,Build Automation Tool Plugins,maven|plugin,javasoft development external
17433,IDE Modules,eclipse|plugin|service,elk core service
27610,Operations management,service|bpm|forms,jbpm form modeler service core
19692,Example,example|io,dheid example
13737,Mailing,camel|mail|support,camel quarkus support mail parent
12734,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,zalando maven plugin swagger codegen
7306,UI,assets|web,webjar npm object
24239,Logging / Monitoring,logging,log
28018,Testing,testing,invictum test
3808,Web Applications,application|example|web|web-framework|webapp,redback example
22246,Testing,io|testing,airlift testing
15303,Job Scheduling,cron,alonsodomin cron
9741,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
8931,Build Automation Tool Plugins,build|build-system|bundle|maven|osgi|plugin,felix maven bundle plugin
1224,UI,angular|assets|loader|web,webjar bower angular translate loader partial
20249,Example,example|jpa|persistence|spring,flowable spring boot sample jpa all
2362,Web Applications,application|dashboard|ibm|web|webapp,ibm
18260,Example,example,sample
1853,Web Applications,application|batch|web|webapp,war
5155,Web Applications,application|service|web|webapp,wso carbon appmgt service api
20913,Example,example|spring,okta spring example boot
20485,Example,example|osgi|provider,karaf example command provider
13626,Testing,camel|integration|servlet|testing,camel quarkus integration test servlet
25713,Native Access Tools,native,native
1128,Stream Processing,analytics|distributed|processing|stream|streaming,analytic stream
24230,Logging / Monitoring,logging,log
2234,Web Applications,application|cluster|example|web|webapp,cluster demo
7479,Security / Authentification,authentication|mapping|oauth,liftmodule oauth mapper
6600,Web Applications,application|web|webapp|webservice,wildfly extra patch fuse jaxws
13823,Utilities,camel|validation,camel quarkus validator parent
9933,Build Automation Tool Plugins,build|build-system|jpa|maven|persistence|plugin,openjpa maven plugin
16125,Database,database|embedded|hsql|sql,hsqldb
16251,OSGi,debug|osgi|provider,osgi enroute base debug provider
20264,Example,example|json|processor|schema|tools,java json tool schema processor example
8461,UI,bootstrap,wix bootstrap
15445,Cryptography,cryptography,onap appc config encryption tool provider
3500,Example,application|example|web|webapp,hawkular bus sample mdb
8413,UI,bootstrap,jwebmp jre bootstrap
78,Actor Frameworks,actor,tidalwave thesefoolishthing actor
13349,Database,camel|database|hbase,camel hbase
23136,Testing,junit|testing,adobe cq core wcm component junit
28421,Utilities,validation,validator
13913,Database,cassandra|connector|database|io,cassandra diagnostic connector
19740,Example,example|io,atlasmap atlas demo dep
24168,Logging / Monitoring,logging,gild gfc log
6994,UI,assets|web,jszip redist
26594,Messaging / Integration,queue|spring,vindell spring boot starter rocketmq
1920,Web Applications,application|bpm|console|resource|web|webapp,orchestra console exo bpm resource
18867,Example,example,example
5785,Web Applications,application|web|webapp,isotrol impe online webapp
21518,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinator
15491,Cryptography,cryptography,codacy foundation crypto
7860,Benchmarks,benchmark,caffinita benchmark
22632,Messaging / Integration,jms|queue,activemq
4156,Web Applications,application|io|web|webapp,thorntail testsuite https
10227,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
18153,Example,example,intuit cucumber example
26377,File Handler,pdf|swing|ui,bengolder pdf swing
673,Testing,amazon|aws|camel|integration|testing,camel quarkus aw integration test
2763,Example,application|example|io|servlet|web|webapp,cettia asity example servlet
4131,Web Applications,application|io|web|webapp,hawt hawtio custom app
4745,Web Applications,application|portlet|web|webapp,jasig portlet
8251,File Handler,binding|xml,jaxb xjc javadoc
8559,UI,bootstrap|cache,turbospace boot bootstrap infinispan core
2958,Web Applications,application|example|module|transport|web|webapp,jonas cxf transport mdb example basic module webapp
5316,Web Applications,application|spring|web|webapp,wildfly quickstart spring kitchensink
1520,Build,ant,jonas ejb base ant
9307,Build Automation Tool Plugins,build|build-system|embedded|maven|plugin,glassfish embed maven plugin
17226,IDE Modules,eclipse|plugin,sonatype tycho publisher facade api
14418,Messaging / Integration,client|jboss|message|queue,jboss client
4506,Web Applications,application|module|web|webapp,overlord dtgov war eap module
7876,Benchmarks,benchmark,molecule lab benchmark
21974,Utilities,hibernate|validation,hibernate validator
16550,Dependency Injection,dependency-injection,opsj pax cdi
1159,Build Automation Tool Plugins,android|build|build-system|maven|plugin,jayway maven plugin android generation
813,Code analyses,analysis,netbean module analysis api
8842,Example,broker|example|jms|queue,activemq example broker
10789,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24618,Logging / Monitoring,logging,log
18228,Example,example,madgag sample
8202,File Handler,binding|xml,daedafusion mitre jaxb
17719,Example,example,example java
13500,Example,camel|example|io|service,hawt example service camel
5302,Web Applications,application|social|web|webapp,picketlink social
23973,Logging / Monitoring,logging,util log
16055,File Handler,csv|kotlin|metadata,kotlin csv metadata
10727,Build Automation Tool Plugins,build|build-system|maven|plugin,antero
9579,Build Automation Tool Plugins,build|build-system|image|maven|plugin,image optimizer maven plugin
10341,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
4286,Web Applications,application|jpa|persistence|web|webapp,shale jpa
10327,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo weblogic maven plugin
4225,Web Applications,application|jetty|jndi|server|testing|web|webapp|webserver,mortbay jetty test jndi
15305,Job Scheduling,cron,alonsodomin cron
24776,Logging / Monitoring,logging|service,opsj pax log service
761,Code analyses,analysis,powsybl security analysis
25373,Build Automation Tool Plugins,maven|plugin|streaming,stream plugin hive
13548,Example,camel|example|rule-engine,drool camel example
8322,Bitcoin,bitcoin,bitcoin
19502,Example,example|gwt|ui,timeu gwt libs sample
10909,Build Automation Tool Plugins,build|build-system|maven|plugin,commsen em maven plugin
15412,Cryptography,cryptography,security crypto
9261,Build Automation Tool Plugins,build|build-system|eclipse|io|maven|plugin,wcm devop maven plugin
18713,Example,example,officefloor example
28037,Testing,testing,japgolly nyaya test
11983,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
4634,Web Applications,application|plugin|web|webapp,entando plugin
5341,Web Applications,application|template|web|webapp,everrest project template war
19442,Example,example|google,google code flexlib example
14921,Distributed Computing,computing|distributed|spark,spark core
14451,Messaging / Integration,client|message|queue,xuwei usagi
12431,Build Automation Tool Plugins,build|build-system|maven|plugin,dfc majas maven header plugin
5021,Web Applications,application|server|web|webapp,olingo odata server
11342,Build Automation Tool Plugins,build|build-system|maven|plugin,thoughtwork maven plugin
8775,Testing,bpm|testing,jbpm test
17557,Search Engines,elastic|spring,elastic job lite spring
17545,Logging / Monitoring,elastic|metrics,metric elastic
8182,File Handler,binding|xml,jvnet jaxbcommon jaxb basic
3262,Web Applications,application|example|text|web|webapp|wicket,wicketstuff multi text input example
10914,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
17410,IDE Modules,eclipse|plugin|provider,franca ext provider
4673,Web Applications,application|portal|web|webapp,portal bridge
16123,IDE Modules,database|eclipse|plugin|postgresql,eclipselab netj postgresql
12143,Build Automation Tool Plugins,build|build-system|maven|plugin,openengsb tooling maven plugin
17254,IDE Modules,eclipse|plugin,tycho resolver share
5180,Web Applications,application|service|web|webapp,everrest book service
14898,Compression Libraries,compression,avast bytecompressor zlib
23448,Stream Processing,kafka|streaming,eagle kafka
4130,Web Applications,application|io|web|webapp,hawt hawtio
12292,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
495,Web Applications,admin|application|portlet|web|webapp,novabpm admin orchestra portlet
23891,Testing,library|testing,library test
608,Build Automation Tool Plugins,amazon|aws|build|build-system|io|maven|plugin,aw maven plugin
11879,Build Automation Tool Plugins,build|build-system|maven|plugin,merge maven plugin
2804,Example,application|example|jaxrs|rest|security|web|webapp,stormpath shiro sample jaxrs
12203,Build Automation Tool Plugins,build|build-system|maven|plugin,confluence publisher maven plugin
18285,Example,example,example
16002,File Handler,csv,csv
21366,Languages / Compiler / Interpretation,functional,typelevel cat
22981,File Handler,json|scala|web-framework,liftweb lift json
16116,Application-/ Web-Server,database|aws|amazon|server|dynamodb|webserver|session|tomcat,amazonaw aw dynamodb session tomcat
23447,Stream Processing,kafka|streaming,distributedlog kafka
14940,Concurrency Libraries,concurrency|concurrent,backport util concurrent java
14889,Compression Libraries,compression,avast bytecompressor huffman
9126,IDE Modules,build|build-system|connector|eclipse|maven|plugin,objectledge maven connector plugin
12673,Build Automation Tool Plugins,build|build-system|maven|plugin|service|soa,maven plugin
16289,Machine Learning,deep-learning,deeplearningj scaleout parameter server
28615,Distributed Coordination,zookeeper,weicoder zookeeper
15397,Cryptography,cryptography,gob afirma crypto multi
27495,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
20177,Example,example|jms|queue,activemq example jms replicate multiple failover
7050,UI,assets|web,webjar bower
23877,Natural Language Processing,library|nlp,gild nlp
12374,Build Automation Tool Plugins,build|build-system|maven|plugin,retep maven
7672,Logging / Monitoring,aws|metrics|monitoring,kamon cloudwatch
6180,Web Applications,application|web|webapp,kuali webapp
19945,Example,example|io|network|socket,mina example
7536,File System,aws|build|build-system|io|maven|plugin|s3,upload maven plugin
10801,Build Automation Tool Plugins,build|build-system|maven|plugin,yang maven plugin
1876,Web Applications,application|binding|example|web|webapp|websocket,tuscany sca sample bind websocket chat webapp
2119,Web Applications,application|camel|example|jms|queue|web|webapp,wildfly camel example jms
23079,Testing,junit|scala|testing|tools,carrotgarden scala js junit tool
14514,File Handler,clojure|csv|data,clojure datum csv
28062,Testing,testing,japgolly test state ext catssjs
8001,Benchmarks,benchmark|twitter,twitter util benchmark
13479,Example,camel|example|image|io|osgi,fabric jube image quickstart karaf beginner camel
4767,Web Applications,application|proxy|server|web|webapp,java thirdparty proxy server
14967,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent
19694,Example,example|io,skuber example
27850,File Handler,streaming|xml,api
16619,Dependency Injection,dependency-injection,inject
20635,Example,example|report,report sample
20826,Example,example|server|tomcat|webserver|webservice,geronimo sample jaxws calculator tomcat
12963,Bytecode Libraries,bytecode,bcel
7188,UI,assets|web,webjar ng
25182,Build Automation Tool Plugins,maven|plugin,int esa
19538,Example,example|gwt|web-framework,vaadin flow demo
8335,Bitcoin,bitcoin,sdk bitcoin
22138,File Handler,io|json,spray json
22958,File Handler,json|play-framework|typesafe,typesafe play jsonsjs
17916,Example,example,uhn hapi example
23414,Stream Processing,kafka|module|streaming,java module kafka
9238,Build Automation Tool Plugins,build|build-system|doc|html|maven|plugin,hal tooling api doc html maven plugin
1341,Languages / Compiler / Interpretation,annotations|javax|specs|standard,javax annotation api
23635,Stream Processing,kafka|streaming,gov kafka
19619,Example,example|ibm,ibm sample dojo
12279,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27481,Marshalling / Unmarshalling,serialization,xuwei msgpackz core
14022,Chart Libraries,chart|eclipse|model|visualization,neoscada hmi scada vi chart model edit
9814,Build Automation Tool Plugins,build|build-system|io|maven|plugin|swagger,swagger maven plugin
7896,Benchmarks,benchmark|driver|io,prestosql presto benchmark driver
4207,Web Applications,application|jboss|web|webapp,jboss quickstart helloworld
27568,Operations management,server|bpm|console,jbpm console ng kie server api
12044,Build Automation Tool Plugins,build|build-system|maven|plugin,kohsuke maven plugin
3839,Web Applications,application|extension|spring|testing|web|webapp,springframework extension surf spring application test
1292,Languages / Compiler / Interpretation,annotations|cache|javax|specs|spring|standard,javax cache implementation annotation ri spring
23742,Languages / Compiler / Interpretation,language,taverna language
18765,Example,example,spal appbuilder app example
26475,Testing,play-framework|testing|typesafe,typesafe play test
4161,Web Applications,application|javascript|web|webapp,atmosphere javascript
6300,Web Applications,application|web|webapp,picketlink idp sig
18821,Example,example,andromda sample onlinestore online store
8863,Example,broker|example|jms|queue,activemq example broker queue
26922,File System,s3,amysta jcloud api
19068,Example,example,ikasan sample schedule ear
28431,Utilities,validation,zhengframework zheng validator
18003,Example,example,bazaarvoice example
20810,Example,example|server|servlet|tomcat|webserver,geronimo servlet example tomcat
17501,IDE Modules,eclipse|runtime,core command
14503,Testing,client|testing,sling testing client
23115,Testing,junit|testing,application junit order test runner
17447,IDE Modules,eclipse|plugin|tools,sonatype tycho tool facade
8847,Example,broker|example|jms|queue,activemq example broker jms
867,Code analyses,analysis,analysis
3907,Web Applications,application|google|integration|testing|web|webapp,google code core integration test
25691,Native Access Tools,native,fommil netlib nativeref win
4037,Web Applications,application|io|jpa|persistence|servlet|transaction|web|webapp,thorntail testsuite servlet jpa jta
26191,File Handler,pdf,pdf util
25863,Native Access Tools,native|server,native server
4503,Web Applications,application|module|web|webapp,dspace module sword
6899,UI,assets|jquery|ui|web,webjar jquery ui
23557,Stream Processing,kafka|streaming,hotel kafka
111,Actor Frameworks,actor,actor common
20140,Example,example|jms|queue,activemq example federation federate address
1799,Web Applications,application|authentication|http|scala|web|web-framework|webapp,liftweb http authentication
1833,Web Applications,application|authentication|reference|server|web|webapp,hspconsortium reference hspc auth server webapp
6235,Web Applications,application|web|webapp,widget dojo
1054,Code analyses,analysis|elastic|elasticsearch|extension|search,codelibs elasticsearch analysis extension
1372,Annotation Processing,annotations|processor,annotation processor
23499,Stream Processing,kafka|streaming,common kafka
24501,Logging / Monitoring,logging,logj
13217,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector gora kafka connector
7927,Benchmarks,benchmark|io,benchmark
28446,Utilities,validation,validation
22771,File Handler,json,jackson core
21709,Graph Algorithms and Tools,graph,aliyun graph local
8396,UI,bootstrap,adrianhurt play bootstrap
4981,Web Applications,application|server|servlet|testing|web|webapp,glassfish tyrus test servlet server
13168,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
7593,Database,aws|database|dynamodb,simple dynamodb
22333,Languages / Compiler / Interpretation,javax|portlet|specs|standard,javax portlet api
16869,DNS Libraries,dns,proto app dns
19222,Example,example,manuelpeinado sample
15678,Cryptography,cryptography|kotlin,ionspin kotlin multiplatform crypto js
11088,Build Automation Tool Plugins,build|build-system|maven|plugin,jaxio maven plugin
9801,Build Automation Tool Plugins,build|build-system|io|maven|plugin|repository,local repository maven plugin
26687,Distributed Coordination,registry|spring|zookeeper,spring boot starter registry zookeeper
6599,Web Applications,application|web|webapp|webservice,sakaiproject webservice sakai axis
27837,Languages / Compiler / Interpretation,standard,javax
18864,Example,example,example
24292,Logging / Monitoring,logging,outr scribesjs
4969,Web Applications,application|security|spring|web|webapp,appfuse light spring security
21267,UI,framework|scala|web|web-framework,liftweb lift webkit
4082,Web Applications,application|io|plugin|web|web-framework|webapp,plugin
15104,Containerization,container,cloudsoft jcloud lab docker
11987,Build Automation Tool Plugins,build|build-system|maven|plugin,javafx maven plugin
1005,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtime
10483,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
11393,Build Automation Tool Plugins,build|build-system|maven|plugin,ds maven plugin
5507,Web Applications,application|ui|web|webapp,overlord dtgov ui war eap
25211,Build Automation Tool Plugins,maven|plugin,avaje
0,Database,accumulo,accumulo
20139,Example,example|jms|queue,activemq example federation federate address
11354,Build Automation Tool Plugins,build|build-system|maven|plugin,twosigma webtau maven plugin
14384,Application Layer Protocol Integration,client|http|play-framework|typesafe,typesafe play ahc ws standalone
17299,IDE Modules,eclipse|plugin,bpelunit
8574,Testing,bootstrap|config|extension|integration|io|testing,quarkus integration test bootstrap config extension parent
14614,Testing,code-coverage|play-framework,google code maven play plugin module cobertura
988,Testing,analysis|code-coverage|coverage|plugin,scoverage scalac plugin
7365,Security / Authentification,authentication|io,ktor auth jwt kotlin
6384,Web Applications,application|web|webapp,sakaiproject sakai
25556,UI,module|scala|swing|ui,scala lang module swing
16141,Database,database|graph|neo4j|scala,testcontainer scala neoj
17196,IDE Modules,eclipse|osgi|plugin,karaf eik plugin fusesource
2712,Example,application|example|gwt|web|web-framework|webapp,vaadin external atmosphere sample
19062,Example,example,ikasan sample parent
21820,Graph Algorithms and Tools,graph,fusesource insight graph
16814,DNS Libraries,dns,dns
6839,UI,assets|bootstrap|web,webjar bootstrap sass
10437,Build Automation Tool Plugins,build|build-system|maven|plugin,goldin copy maven plugin
24203,Logging / Monitoring,logging,log
18618,Example,example,demo
2935,Web Applications,application|example|location|service|servlet|web|webapp,mobicent servlet sip example location service
16359,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne differentiable any
16130,Database,database|graph|hbase|nosql,titan hbase
28243,Testing,testing,lihaoyi utestsjs
28580,Cluster Managment,yarn|hadoop|launcher,hadoop yarn application launcher
7372,Security / Authentification,authentication|io,rocketbase common auth adapter
296,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
11225,Build Automation Tool Plugins,build|build-system|maven|plugin,pojosontheweb woko maven plugin
8297,Bitcoin,bitcoin,chain java
22197,Build Automation Tool Plugins,io|maven|repository,get coursier coursiersjs
20307,Example,example|kotlin,example kotlin
10241,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
26207,File Handler,pdf,pdf
18089,Example,example,sample hello
12224,Build Automation Tool Plugins,build|build-system|maven|plugin,app pe maven plugin
14177,Database,client|elastic|elasticsearch|rest|search|webservice,bazaarvoice elasticsearch client rest jersey
19785,Example,example|io,fabric example
17216,IDE Modules,eclipse|platform|plugin|ui,wso carbonstudio platform ui
6859,UI,assets|dom|web,webjar npm react
24568,Logging / Monitoring,logging,graylog auto value javabean
3957,Web Applications,application|hibernate|persistence|web|webapp,wildfly quickstart hibernate
