,CATEGORY,TAGS,ga_txt_cleaned
27438,Marshalling / Unmarshalling,serialization,tkr fluflu msgpack mess
13684,Testing,camel|integration|testing,camel quarkus integration test
19577,Example,example|html|servlet|template,norad servlet sample html template
3871,Web Applications,application|frontend|gwt|web|web-framework|webapp,tidalwave northernwind frontend webapp vaadin
2122,Web Applications,application|camel|example|jms|queue|web|webapp,wildfly camel example transact jms
17997,Example,example,basej demo
20089,Example,example|jetty|jsp|server|webserver,geronimo config jsp example jetty
21688,Testing,google|testing,google guava test
5739,Web Applications,application|web|webapp,browseengine bobo cardemo
18191,Example,example,jwebmp example undertow layout demo
3560,Web Applications,application|example|web|webapp,jbundle util calendarpanel sample jnlp
26493,Mailing,plugin|mail|grails|groovy,grail plugin mail
12371,Build Automation Tool Plugins,build|build-system|maven|plugin,adamretter maven xspec plugin
3883,Web Applications,application|gateway|io|platform|server|tomcat|web|webapp|webserver,apiman gateway platform war tomcat
25854,Native Access Tools,native|ruby,jruby extra jna
12735,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,atlassian swagger maven plugin
16799,DNS Libraries,dns,lightbend lagom scala service locator dns
9218,Build Automation Tool Plugins,build|build-system|deployment|maven|plugin,wso maven car deploy plugin
18777,Example,example,tascalate javaflow example cdi weld
26215,File Handler,pdf,bengolder pdf rtf
20561,Example,example|plugin,buschmais jqassistant example plugin rule
18109,Example,example,flowtick graph example
12484,Build Automation Tool Plugins,build|build-system|maven|plugin|portal,portal jetspeed fileutil maven plugin
15328,Job Scheduling,cron|jboss,jboss seam cron tck
526,Web Applications,admin|application|web|webapp,smartin admin
22203,Build Automation Tool Plugins,io|maven|repository,get coursier coursiersjs
107,Actor Frameworks,actor,actor bot share
18750,Example,example,phat demos
15202,Crawler,crawler|elastic|elasticsearch|search,pilato elasticsearch crawler fscrawler abstract
12970,Bytecode Libraries,bytecode,qmx jitescript
7109,UI,assets|web,webjar exportingjs
10618,Build Automation Tool Plugins,build|build-system|maven|plugin,tashoyan scalariform maven plugin
19109,Example,example,javabit jgrapht demo
2468,Web Applications,application|distribution|platform|web|webapp,xwiki platform distribution war
3174,Example,application|example|servlet|spring|support|web|webapp,namic oss spring support terrific sample servlet
25587,File Handler,module|scala|xml,scala lang module xml
22607,Database,jdbc|sql,zhengframework zheng jdbc sqlo
3086,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala sample
10416,Build Automation Tool Plugins,build|build-system|maven|plugin,ferstl depgraph maven plugin
17689,OSGi,event|osgi|service,osgi service event
24164,Logging / Monitoring,logging,gild gfc log
9953,Build Automation Tool Plugins,build|build-system|json|maven|plugin,bobpaulin maven jsonp plugin
5510,Web Applications,application|ui|web|webapp|workflow,senanque madura workflow ui
7123,UI,assets|web,webjar gridster js
8081,File Handler,binding|io|xml,threeten jaxb core
25818,Native Access Tools,native,regblanc native sdlnative
5020,Web Applications,application|server|web|webapp,lens server
26834,Rule Engines,rule-engine,drool belief
16986,IDE Modules,eclipse|example|plugin,vorto codegen example thingworx
14252,Application Layer Protocol Integration,client|http,seanshubin http value client
28476,UI,web,rave master
11986,Build Automation Tool Plugins,build|build-system|maven|plugin,jetbrain kotlinx atomicfu maven plugin
28421,Utilities,validation,nilankamanoj validator
19510,Example,example|gwt|ui,geomajas widget utility gwt example
8696,Operations management,bpm|cloud,activiti cloud dependency
11794,Build Automation Tool Plugins,build|build-system|maven|plugin,bluestemsoftware open maven plugin aspect
25078,Build Automation Tool Plugins,maven|plugin,volodya lombrozo hg revision plugin
16492,Dependency Injection,dependency-injection,nikedlab android
27975,Testing,testing,fartherp dbt dbunit
11757,Build Automation Tool Plugins,build|build-system|maven|plugin,arakhne afc maven tag replacer
10048,Build Automation Tool Plugins,build|build-system|maven|osgi|plugin,sonatype tycho maven osgi packaging plugin
2893,Web Applications,application|example|jsf|security|web|webapp,myface tobago example security
25422,Annotation Processing,messaging|eventbus|annotations|processor,zee eventbus annotation processor
2767,Example,application|example|io|tracing|web|webapp,tracee example webapp
22111,File Handler,io|json,circe core
27154,Testing,scala|testing,scalatest scalatestsjs
2630,Example,application|example|extension|web|webapp,jawr extension dwr webapp sample
27676,Testing,social|testing,liferay social activity test util
7438,Security / Authentification,authentication|io|scala|vertx,vertx auth jwt scala
16907,DNS Libraries,dns|network|server,bfg eureka dns server
6600,Web Applications,application|web|webapp|webservice,wildfly extra patch fuse jaxws
18737,Example,example,jtreemap example
2355,Web Applications,application|crud|example|web|webapp,andromda sample crud web
18554,Example,example,javaspecialist book dynamicproxie dynamic proxy sample
27969,Testing,testing,dozermapp test dozer wildfly
22611,Database,jdbc|sql,jdbc wrapper
13313,Stream Processing,camel|connector|kafka|streaming|vertx,camel kafkaconnector vertx kafka connector
12445,Build Automation Tool Plugins,build|build-system|maven|plugin,matrixweb maven plugin relocator
18043,Example,example,concurrentthought cla command line argument example
4550,Web Applications,application|platform|shell|web|webapp,ze platform shell
20795,Example,example|server,projectdarkstar example projectsnowman snowman server
8408,UI,bootstrap,helger ph oton bootstrap
15060,IDE Modules,config|eclipse|engine|io|plugin|report|reporting,report solution birt engine emitter config postscript
15875,File Handler,csv,ddf catalog transformer csv common
2207,Web Applications,application|client|provider|rest|web|webapp,openwms client rest provider
2697,Example,application|example|gwt|ui|web|webapp,geomajas gwt quickstart application
9397,Build Automation Tool Plugins,build|build-system|generator|io|json|maven|plugin|schema,gravitee maven plugin json schema generator
23767,Languages / Compiler / Interpretation,language,tranql connector derby client local
7399,Security / Authentification,authentication|io|metadata,ktor auth metadata
3843,Web Applications,application|extension|web|webapp,wso carbon devicemgt apimgt application extension api
18381,Example,example,soywiz korio jtransc example
18487,Example,example,xiaomi infra galaxy storm emq example
14338,Application Layer Protocol Integration,client|http,https core
12568,Build Automation Tool Plugins,build|build-system|maven|plugin|repository|schema,schemarepo schema repo maven plugin
23711,Languages / Compiler / Interpretation,language,atlassian translation confluence language pack
21606,Languages / Compiler / Interpretation,generator|parser|scala,parboil scala
23745,Languages / Compiler / Interpretation,language,bluestemsoftware open maven tparty tranql connector derby common
12937,Build Automation Tool Plugins,builder|jboss|maven|module|plugin,codenuity jboss module builder
19257,Example,example,parboil example
9961,Build Automation Tool Plugins,build|build-system|json|maven|plugin|yaml,ngeor yakj json yaml converter maven plugin
2356,Web Applications,application|crud|example|web|webapp,opensingular crud sample
2280,Web Applications,application|connector|io|web|webapp,rtdi bigdata connector pipelinehttpserver
5039,Web Applications,application|server|web|webapp,helger ph server webapp
4844,Web Applications,application|rest|service|web|webapp,hawkular btm btxn service rest
27057,Testing,scala|testing,scalacheck scalachecksjs
5441,Web Applications,application|testing|web|webapp,tk hongkailiu test webapp
6872,UI,assets|gwt|web,webjar bowergithub vaadin material style
10341,Build Automation Tool Plugins,build|build-system|maven|plugin,contentgzip maven plugin
16454,Machine Learning,deep-learning|machine-learning|native|x86,thoughtwork deeplearne ndj window native
4171,Web Applications,application|jaxrs|metrics|rest|web|webapp,hawkular metric api jaxrs openshift
22505,Database,jdbc,polyjdbc
16880,DNS Libraries,dns|network,resare jresolver
9566,Build Automation Tool Plugins,build|build-system|i18n|maven|plugin|wicket,jeroensteenbeeke wicket maven plugin
1994,Web Applications,application|build|build-system|example|maven|plugin|web|webapp,codeartisan asadmin maven plugin war example
3966,Web Applications,application|html|web|webapp,wildfly quickstart helloworld html
8173,File Handler,binding|xml,cxf rt binding xml
11320,Build Automation Tool Plugins,build|build-system|maven|plugin,istack maven common plugin
1547,Build,ant,ant doxygen
1483,Build,ant,jacoco ant
19076,Example,example,jd example
19275,Example,example,seishin rxbus sample
24766,Logging / Monitoring,logging|scala|typesafe,typesafe scala log
2926,Web Applications,application|example|jsp|web|webapp,geronimo application example jsp
25,Database,accumulo,accumulo start
26960,Marshalling / Unmarshalling,scala|serialization,msgpack scala
23039,Build Automation Tool Plugins,junit|maven|plugin|testing,mdlavin tycho junit fixer
4665,Web Applications,application|portal|resource|web|webapp,rave portal resource
4881,Web Applications,application|rest|web|webapp,hawkular alert rest standalone
12442,Build Automation Tool Plugins,build|build-system|maven|plugin,lgohlke mojo maven enforcer plugin
14220,Example,client|example|osgi,karaf example scr client
14654,Testing,code-coverage|testing,undefinedlab scope coverage test java
4630,Web Applications,application|plugin|web|webapp,entando plugin jpoidc
19229,Example,example,mhendre facej example
17916,Example,example,uhn hapi example
24478,Logging / Monitoring,logging,openhft chronicle logger jcl
6559,Web Applications,application|web|webapp,overlord common idp eap
28185,Testing,testing,steveash bushwhacker aspect test
434,Actor Frameworks,actor|concurrency|scala,scala lang actor
8891,Messaging / Integration,broker|message,qpid broker
14552,Build Automation Tool Plugins,cloud|ibm|maven|plugin,ibm cloud project util plugin
19868,Example,example|io,snappydata gemfire example
27363,Security / Authentification,security|spring,vindell spring boot starter shiro jwt
17548,Search Engines,elastic|play-framework|search,agiledigital play elastic search health check
24180,Logging / Monitoring,logging,openbox log
13461,Example,camel|example,dhatim milyn smook example camel dataformat
23937,Logging / Monitoring,logging,outr scribe
20368,Example,example|manager|process,talanlab process manager example
9736,Build Automation Tool Plugins,build|build-system|io|maven|plugin,perfana jmeter maven plugin
12357,Build Automation Tool Plugins,build|build-system|maven|plugin,walkercrou ghp maven plugin
7541,Build Automation Tool Plugins,aws|build|build-system|maven|plugin,kuali maven cloudfront plugin
22584,Database,jdbc|sql,peter gergely horvath relay jdbc
5607,Web Applications,application|web|webapp,ox ord database structure api
2065,Web Applications,application|bundle|web|webapp,entando bundle widget navigationbreadcrumbs
4028,Web Applications,application|integration|testing|web|webapp|webservice,causal shoelace jersey integration test standalone
155,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed|reactive,jiko reactive aw cloudformation akka
17357,IDE Modules,eclipse|plugin,vorto codegen lwmm
26001,Database,orm,rahulsom groove gorm
6488,Web Applications,application|web|webapp,absa enceladus mena
7413,Security / Authentification,authentication|io|oauth,strimzi oauth
13982,Chart Libraries,chart|eclipse|engine|io|plugin|reporting|visualization,report solution birt chart engine
4350,Web Applications,application|logging|server|testing|web|webapp,wso appserver carbon log test webapp
11355,Build Automation Tool Plugins,build|build-system|maven|plugin,twosigma znai maven plugin
22020,IDE Modules,ide,tidalwave netbean node
27282,Security / Authentification,security,skarpushin summerb security
9525,Build Automation Tool Plugins,build|build-system|gwt|jboss|maven|plugin|ui,jboss errai jacoco gwt maven plugin
16434,Machine Learning,deep-learning|machine-learning,deeplearningj cuda
22371,Languages / Compiler / Interpretation,javax|specs|spring|standard|transaction,javax transaction springsource
10482,Build Automation Tool Plugins,build|build-system|maven|plugin,jpmsilva ppmp pom property maven plugin
5837,Web Applications,application|web|webapp,pojosontheweb woko tinymce web
7790,Utilities,beans|validation,leadware bean validation
23141,Testing,junit|testing,antwerkz afton junit
7295,UI,assets|web,webjar npm debug
11929,Build Automation Tool Plugins,build|build-system|maven|plugin,glassfish copyright maven plugin
12809,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,tascalate javaflow tool maven
24402,Logging / Monitoring,logging,common log adapter
24932,File Handler,markdown|specs|testing,spec markdown
5815,Web Applications,application|web|webapp,netflix dynomitemanager web
12309,Build Automation Tool Plugins,build|build-system|maven|plugin,wso maven package prepare plugin
16000,File Handler,csv,grail plugin csv
7800,Benchmarks,benchmark,alibaba csp sentinel benchmark
26132,OSGi,osgi|service,osgi service pref
19948,Example,example|io|plugin,commit invest plugin example
8086,Languages / Compiler / Interpretation,binding|javax|specs|standard|xml,javax xml bind jaxb api parent
3033,Example,application|example|portlet|web|webapp,liferay face demos primeface user portlet
3112,Web Applications,application|example|scala|web|web-framework|webapp,scalatra scalate sample
14738,Utilities,collections|structures,gild gfc collection
6704,Aspect Oriented,aspect|aop,lonny plugin monitor libaspectj
10483,Build Automation Tool Plugins,build|build-system|maven|plugin,jradolfo ajunte maven plugin
15536,Cryptography,cryptography,virgilsecurity crypto parent
15690,Cryptography,cryptography|module,walterjwhite module encryption
13080,Stream Processing,camel|connector|event|kafka|streaming,camel kafkaconnector ignite event kafka connector
3470,Example,application|example|web|webapp,defne sample extjs example
772,Code analyses,analysis,qaware qav analysis plugin
14927,Distributed Computing,computing|distributed|twitter,twitter scald core
13102,Stream Processing,camel|connector|hazelcast|kafka|streaming,camel kafkaconnector hazelcast ringbuffer kafka connector
20814,Example,example|server|tomcat|transaction|webserver,geronimo sample tomcat
25804,Native Access Tools,native,mindoo domino jna
12097,Build Automation Tool Plugins,build|build-system|maven|plugin,metaeffekt core ae inventory maven plugin
12969,Bytecode Libraries,bytecode,jen core
7974,Benchmarks,benchmark|scala|scalajs,japgolly scalajs benchmark benchmarksjs
17937,Example,example,cask cdap example
19009,Example,example,hawkular bus sample parent
21289,UI,framework|scala|web|web-framework,scalatra
10577,Build Automation Tool Plugins,build|build-system|maven|plugin,rwsargent requirejs maven plugin sm
10696,Build Automation Tool Plugins,build|build-system|maven|plugin,jvnet localizer maven plugin
9239,Build Automation Tool Plugins,build|build-system|doc|io|maven|plugin,tobiashochguertel documentation maven plugin
3907,Web Applications,application|google|integration|testing|web|webapp,google code narcissus webtest core integration test
14960,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent
20535,Example,example|persistence,blazebit blaze persistence example showcase base
6844,UI,assets|bootstrap|web,webjar bootstrap tokenfield
26924,File System,s3|aws,ai ho persist
5939,Web Applications,application|web|webapp,officefloor tutorial
23478,Stream Processing,kafka|streaming,pulsar connect kafka
21828,Graph Algorithms and Tools,graph,jgrapht
20986,Example,example|streaming,stream example flink
5386,Testing,application|testing|web|webapp,glassfish fighterfish test app
12262,Build Automation Tool Plugins,build|build-system|maven|plugin,st js stjs maven plugin
12829,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,jonas tool maven wsgen plugin
23920,Logging / Monitoring,logging,logj
17950,Example,example,airlenet yang example
11391,Build Automation Tool Plugins,build|build-system|maven|plugin,zusmart maven plugin
11846,Build Automation Tool Plugins,build|build-system|maven|plugin,cruxframework plugin crux maven
13432,Example,camel|example,camel example etl
23921,Logging / Monitoring,logging,qos logback access
14562,Build Automation Tool Plugins,cloud|maven|plugin|sdk,sap cloud sdk quality pmd plugin
17261,IDE Modules,eclipse|plugin,modeone releasenote
23496,Stream Processing,kafka|streaming,paralleluniverse comsat kafka
8603,UI,bootstrap|facebook,facebook airlift bootstrap
11420,Build Automation Tool Plugins,build|build-system|maven|plugin,fau cs osr ptk nodegen maven plugin
25635,UI,module|swing|ui,metawidget module swing
24365,Logging / Monitoring,logging,treasuredata bigdam log
9835,Build Automation Tool Plugins,build|build-system|io|maven|plugin|tracing,zipkin java centralsync maven plugin
25081,Build Automation Tool Plugins,maven|plugin,yadickson autoplsp
21322,UI,framework|web,skinny framework
4273,Web Applications,application|jms|queue|web|webapp,cargo jms war
26099,OSGi,osgi|provider,osgi enroute dtos bndlib provider
21253,Application-/ Web-Server,framework|network,xqbase tuna core
17117,IDE Modules,eclipse|io|plugin|reporting|ui,report solution birt core ui
5599,Web Applications,application|web|webapp,sirocco cloudmanager api webapp
26184,File Handler,parser|svg,xmlgraphic batik parser
26133,OSGi,osgi|service,osgi service remoteserviceadmin
2573,Web Applications,application|elastic|elasticsearch|search|web|webapp,hawkular alert elasticsearch alerter standalone
1456,Build,ant,ant trax
5355,Testing,application|testing|web|webapp,mgmtp perfload test app
23171,Testing,junit|testing,jslsolucoe junit
23944,Logging / Monitoring,logging,gg pistol lumberjack
249,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
11956,Build Automation Tool Plugins,build|build-system|maven|plugin,impalaframework impala maven plugin
12573,Build Automation Tool Plugins,build|build-system|maven|plugin|resource,marchenkoproject resource minification maven plugin
23581,Stream Processing,kafka|streaming,nequissimus circe kafka
18077,Example,example,ea orbit sample chat parent
4562,Web Applications,application|platform|web|webapp,openurp sfu platform cas
26810,Rule Engines,rule-engine,jasmine drool api
6235,Web Applications,application|web|webapp,opencoweb cowebx widget dojo
18688,Example,example,java balloontip example
25869,Native Access Tools,native|system,rhq core native system
11639,Build Automation Tool Plugins,build|build-system|maven|plugin,jnati maven plugin
6979,UI,assets|validation|web,jszip redist assert
13512,Example,camel|example|jms|queue|spring,camel example spring jms
15186,Crawler,crawler,xbynet crawler parent
20622,Example,example|reader,alibaba database innodb java reader demo
3925,Web Applications,application|gwt|serialization|testing|ui|web|webapp,sourceforge owlapi gwt serialization test
19998,Example,example|io|spring,biezhi spring boot example
11345,Build Automation Tool Plugins,build|build-system|maven|plugin,threering tripleplay maven plugin
26129,OSGi,osgi|service,osgi service metatype
14109,Chart Libraries,charts,wookietreiber scala chart
27923,UI,swing|ui,swinglab swingx core
20954,Example,example|spring,ardikar pcap spring boot starter example
8575,UI,bootstrap|config|server|spring,sinkedship cerberus server bootstrap spring boot autoconfigure
5469,Web Applications,application|tracking|web|webapp,thorstenmarx webtool tracker
19228,Example,example,mattzhongchang sparta demo
8132,File Handler,binding|plugin|xml,andromda thirdparty jaxbcommon common lang plugin
2029,Web Applications,application|bundle|jquery|web|webapp,entando bundle misc jquery
3381,Example,application|example|web|webapp,phobo sample quicktest
7606,Database,aws|database|dynamodb|provider,javacrumb shedlock provider dynamodb
17319,IDE Modules,eclipse|plugin,basepom ne dependency version check
1511,Build,ant,easybean ant task
27584,Application-/ Web-Server,server|tomcat|webserver,psi probe tomcat
8811,Logging / Monitoring,bridge|logging|slf4j,log logj adapter slfj
24029,Logging / Monitoring,logging,hutool log
6016,Web Applications,application|web|webapp,beigesoft beige account web
4090,Web Applications,application|io|server|web|webapp,rocketmix all one server
734,Messaging / Integration,amqp|rabbitmq,burningswell rabbitmq
13868,Database,cassandra|client|database|io,getquill quill cassandra
15996,File Handler,csv,any csvutil
8695,Operations management,bpm|cloud,activiti cloud audit dependency
9332,Build Automation Tool Plugins,build|build-system|evaluation|generator|maven|plugin,asterix evaluator generator maven plugin
26475,Testing,play-framework|testing|typesafe,typesafe play test
7496,Security / Authentification,authentication|model,easycodebox easycode auth model
20676,Example,example|rule-engine,drool example
13292,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector twilio kafka connector
26760,Rule Engines,rule-engine,drool wb scenario simulation editor api
14973,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent
11174,Build Automation Tool Plugins,build|build-system|maven|plugin,nativelibsjava maven jnaerator plugin
13148,Stream Processing,camel|connector|kafka|queue|streaming,camel kafkaconnector ignite queue kafka connector
28440,Utilities,validation,common validator
25287,Build Automation Tool Plugins,maven|plugin,tinygroup mdaprocess
28163,Testing,testing,ryanholdren typesafesql test
6511,Web Applications,application|web|webapp,wildfly quickstart helloworld rs
21200,File System,file-system,zeppelin notebookrepo filesystem
3750,Web Applications,application|example|web|webapp|wicket,wicketstuff datatable example
19652,Example,example|image|io|osgi|soap,fabric jube image quickstart karaf cxf soap
8264,File Handler,binding|xml,andromda thirdparty jaxbcommon camelcase always
17763,Example,example,flink statefun harness example
7763,IDE Modules,beans|binding|eclipse|runtime,core databinde bean
20481,OSGi,example|osgi,osgi enroute example
10099,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin javadoc
8185,File Handler,binding|xml,opennms dependency jaxb
596,Security / Authentification,amazon|android|authentication|aws|sdk,amazonaw aw android sdk auth core
18918,Example,example,dishevel dsh layout example
5840,Web Applications,application|web|webapp,qianmi edge
982,Testing,analysis|code-coverage|coverage|plugin,scoverage scalac plugin
16121,IDE Modules,database|eclipse|mysql|persistence|plugin,openhab persistence mysql
7223,UI,assets|web,webjar rxjs
21265,UI,framework|scala|web|web-framework,liftweb lift webkit
10178,Build Automation Tool Plugins,build|build-system|maven|plugin,npanday plugin maven vsinstaller
913,Code analyses,analysis,nifi stateful analysis nar
17433,IDE Modules,eclipse|plugin|service,elk core service
3632,Web Applications,application|example|web|webapp,wso sample saml web app dispatch
5605,Web Applications,application|web|webapp,ox ord audit api
17957,Example,example,alibaba blink flink gelly example
18470,Example,example,webimageloader sample simple
22967,File Handler,json|scala|scalaz|web-framework,liftweb lift json scalaz
13601,Mailing,camel|google|mail,camel springboot google mail starter
23770,Languages / Compiler / Interpretation,language,tranql connector mysql local
9866,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,imolinfo maven plugin jboss fuse
17308,IDE Modules,eclipse|plugin,officefloor extra
19073,Example,example,interledger example parent
17320,IDE Modules,eclipse|plugin,basepom ne duplicate finder
18388,Example,example,spotify elitzur example
22977,File Handler,json|scala|web-framework,liftweb lift json
25680,Native Access Tools,native,ethz sis jhdf native
10092,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin enforcer
12232,Build Automation Tool Plugins,build|build-system|maven|plugin,sonatype nexus plugin extjs maven
10891,Build Automation Tool Plugins,build|build-system|maven|plugin,chaschev installation maven plugin
10504,Build Automation Tool Plugins,build|build-system|maven|plugin,macgregor alexandria maven plugin
27033,Testing,scala|testing,scalacheck
23067,Testing,junit|provider|testing,dius pact jvm provider junit
15978,File Handler,csv,melrief purecsv
24957,File Handler,markdown|specs|testing,spec markdownsjs
27944,Testing,testing,bmsanto cola test base
24692,Logging / Monitoring,logging|persistence|plugin,jacarrichan mybatis plugin log
289,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
4873,Web Applications,application|rest|web|webapp,strolch strolchminimalr
15171,Crawler,crawler,codelibs fess crawler
19536,Example,example|gwt|web-framework,vaadin select flow demo
12127,Build Automation Tool Plugins,build|build-system|maven|plugin,objectweb fractal fractaladl juliac maven plugin
7078,UI,assets|web,webjar bowergithub vuejs vue
5557,Web Applications,application|web|webapp,metamodel membrane war
15268,Job Scheduling,cron,jboss seam cron
8807,Logging / Monitoring,bridge|logging,slfj logj over
675,Testing,amazon|aws|camel|integration|testing,camel quarkus aw sqs integration test
13172,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector apns kafka connector
375,Testing,actor|akka|concurrency|distributed|testing|typesafe,typesafe akka testkit
13675,Testing,camel|integration|testing,camel quarkus integration test seda
17600,Build Automation Tool Plugins,embedded|maven|plugin|web,opk embed glassfish web plugin
4232,Web Applications,application|jetty|logging|server|testing|web|webapp|webserver,mortbay jetty testwar test war commonslogge
20978,Example,example|streaming,flink example streaming
4901,Web Applications,application|rest|web|webapp,gov gchq gaffer map rest
4575,Web Applications,application|platform|web|webapp,openurp platform userapp
15926,File Handler,csv,webjar npm jsoncsv
1132,Web Applications,analyzer|application|search|solr|web|webapp|webservice,weblab webservice solr duplicate detector
11024,Build Automation Tool Plugins,build|build-system|maven|plugin,refit maven plugin
7352,Security / Authentification,authentication|interface|oauth|provider|rest,liferay oauth provider rest spi
3400,Example,application|example|web|webapp,bz opendatahub alpinebits example housekeep
11916,Build Automation Tool Plugins,build|build-system|maven|plugin,fusesource scalate maven linkchecker plugin
27989,Testing,testing,gv util test
23784,Languages / Compiler / Interpretation,language,ssj language
3270,Example,application|example|twitter|web|webapp,atmosphere sample twitter
15360,Cryptography,cryptography,distelli persistence crypto api
25213,Build Automation Tool Plugins,maven|plugin,bitbucket jscl jscover legacy plugin
3438,Example,application|example|web|webapp,atmosphere sample channel
11523,Build Automation Tool Plugins,build|build-system|maven|plugin,alchim maven yuicompressor plugin
9447,Build Automation Tool Plugins,build|build-system|generator|maven|plugin|tools,generia tool apitool generator java maven plugin
13799,Stream Processing,camel|streaming,camel springboot stream starter
8071,Example,binding|example|json|webservice|xml,glassfish jersey example json jaxb
15987,File Handler,csv,ralph schuster csv
15490,Cryptography,cryptography,codacy foundation crypto
3528,Web Applications,application|example|web|webapp,geronimo sample calculator war
22963,File Handler,json|play-framework|typesafe,typesafe play jsonsjs
10400,Build Automation Tool Plugins,build|build-system|maven|plugin,devmix maven car plugin
16395,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne differentiableseq
25623,File Handler,module|scala|xml,scala lang module xmlsjs
21346,Application Layer Protocol Integration,ftp|network,enterprisedt edt
16252,Machine Learning,deep-learning,analyticspot ml deeplearningj
4967,Web Applications,application|security|servlet|web|webapp,stormpath shiro tutorial servlet step
27934,Testing,testing,anicolaspp ojai testing
22629,Database,jms|queue,activemq leveldb store
1467,Build,ant,groovy maven support ant
18706,Example,example,meku chameleon demo
4504,Web Applications,application|module|web|webapp,dspace module swordv
25472,Testing,mock|mocking|specs|testing,spec mocksjs
13194,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector controlbus kafka connector
2606,Web Applications,application|event|example|jsf|portlet|web|webapp,liferay face demos jsf ipc event booking portlet
23527,Stream Processing,kafka|streaming,datamountaineer kafka connect pulsar
21024,Example,example|testing,moz fiji express example test
4921,Web Applications,application|runtime|web|webapp,kie workbench stunner wb common bpmn kogito runtime
10021,Build Automation Tool Plugins,build|build-system|maven|module|plugin,sourcepond maven plugin multi module release
8998,Build Automation Tool Plugins,build|build-system|cloud|framework|google|maven|plugin|tools,google cloud tool endpoint framework maven plugin
18010,Example,example,blazegraph sample sesame first
18014,Example,example,breuninger boot example app
19201,Example,example,ksoichiro richbutton sample
13035,Caching,cache|client|javax|specs|standard,javax cache api
15922,File Handler,csv,virtuslab milyn smook csv
6932,UI,assets|jquery|web,webjar jquery inputmask
18597,Example,example,opensagre sample
2952,Web Applications,application|example|messaging|web|webapp|webservice,atmosphere sample jersey pubsub
19163,Example,example,fomkin korolev example
8147,File Handler,binding|svg,rudin svgdatabind svg databind
28044,Testing,testing,japgolly nyaya testsjs
8915,Build Automation Tool Plugins,build|build-system|builder|io|maven|plugin|server,syndesis server builder maven plugin
18364,Example,example,sirolf objectchain example common
18323,Example,example,pontusvision example remotegraph
2802,Web Applications,application|example|jaxrs|jboss|rest|web|webapp,jboss errai jaxrs demo
22418,Languages / Compiler / Interpretation,javax|specs|standard|streaming|xml,javax xml stream stax api
15061,IDE Modules,config|eclipse|engine|io|plugin|report|reporting,report solution birt engine emitter config ppt
14099,Chart Libraries,chart|visualization,cdlflex flex chart core
14244,Distributed Computing,client|hadoop|spark,hive spark client
3039,Web Applications,application|example|portlet|web|webapp,liferay face demos primeface user portlet
3918,Web Applications,application|groovy|service|web|webapp,everrest groovy book service
12679,Build Automation Tool Plugins,build|build-system|maven|plugin|smtp,jbellmann maven plugin smtp
23575,Stream Processing,kafka|streaming,linecorp armeria kafka shade
21598,Languages / Compiler / Interpretation,generator|parser|scala,parboil scala
27507,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
8139,Application Layer Protocol Integration,binding|rest,commonjava aprox binding jaxrs
3238,Example,application|example|storage|web|webapp,blazebit blaze storage example local
7183,UI,assets|web,webjar mout
8958,Build Automation Tool Plugins,build|build-system|camel|doc|maven|plugin|spring,camel springboot spring boot doc maven plugin
27299,Security / Authentification,security,zj dreamly core jwt security
10981,Build Automation Tool Plugins,build|build-system|maven|plugin,gavinmogan codacy maven plugin
10439,Build Automation Tool Plugins,build|build-system|maven|plugin,goldin ivy maven plugin
3516,Example,application|example|web|webapp,ikasan demo war
5937,Web Applications,application|web|webapp,officefloor tutorial
11563,Build Automation Tool Plugins,build|build-system|maven|plugin,kemitix quality maven plugin
11670,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceforge pldoc maven cpd plugin
58,Database,accumulo|shell,accumulo shell
1991,Web Applications,application|build|build-system|example|launcher|maven|web|webapp,processpuzzle maven fitnesse launcher webapp example
20638,Example,example|repository,cxf dosgi sample repository
3880,Web Applications,application|gaming|web|webapp,opensudoku setgame set game
11169,Build Automation Tool Plugins,build|build-system|maven|plugin,mytdev flatjarszip maven plugin
26698,Security / Authentification,resource|security|server,xfslove shiro uaa resource server
1407,Exception Handling,annotations|web|exception,gvnix web exception handler roo addon annotation
4396,Web Applications,application|mapping|servlet|web|webapp,mobicent servlet sip testsuite application mapping
