,CATEGORY,TAGS,ga_txt_cleaned
16287,Machine Learning,deep-learning,deeplearningj scaleout api
12606,Build Automation Tool Plugins,build|build-system|maven|plugin|scala,jeffshaw scalatest maven plugin
14869,Compression Libraries,compression,senseidb compressor
10267,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
25489,Testing,mock|mocking|testing,jmock
24259,Logging / Monitoring,logging,mycila jdk log
4787,Web Applications,application|reference|web|webapp,hspconsortium reference hspc api
14625,Testing,code-coverage|report,cloudera livy coverage report
21177,Exception Handling,exception|spring,springframework retry spring
13268,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector saga kafka connector
8797,Logging / Monitoring,bridge|logging,log logj adapter jcl
18885,Example,example,coosproject example parent
4408,Web Applications,application|metadata|web|webapp,picketlink quickstart sale metadata
24127,Logging / Monitoring,logging,dongxiguo zero log context
19672,Example,example|interface,common demo interface
13608,Testing,camel|http|integration|testing,camel quarkus integration test send dynamic http
14217,Example,client|example|kafka|streaming,storm kafka client example
392,Actor Frameworks,actor|akka|concurrency|distributed|typesafe,typesafe akka actor
22687,Managing / Monitoring,jmx|management|platform,proofpoint platform jmx
18566,Example,example,example
24998,Build Automation Tool Plugins,maven|osgi|plugin,opendaylight karaf plugin
2269,Web Applications,application|config|manager|service|web|webapp,peterphi std config service manager
8792,Logging / Monitoring,bridge|logging,log logj adapter api
24935,File Handler,markdown|specs|testing,spec markdown
23381,JWT Libraries,jwt|json|security,bitbucket bc
17697,Example,example,arie blueprint sample
4432,Web Applications,application|mobile|module|web|webapp|webservice,vgregion oppna program mobile webservice core bc module
24224,Logging / Monitoring,logging,leandronune lfe log format enforcer
356,Testing,actor|akka|concurrency|distributed|testing|typesafe,typesafe akka testkit
6128,Web Applications,application|web|webapp,hawkular alert action webhook global standalone
5846,Web Applications,application|web|webapp,redhat lightblue application app common
23546,Stream Processing,kafka|streaming,expediagroup rhapsody reactor kafka
26318,File Handler,pdf,xhtmlrenderer fly saucer pdf itext
26217,File Handler,pdf,bengolder pdf xml
681,Database,amazon|aws|client|database|dynamodb,sisioh awss dynamodb
14195,Example,client|esb|example,servicemix nmr example client
24808,Machine Learning,machine-learning|ai,ai algorithm
19459,Example,example|google,google code flexlib example
27442,Marshalling / Unmarshalling,serialization,tkr fluflu msgpack
1150,Security / Authentification,android|authentication|client|oauth,wu man android oauth client
14639,Testing,code-coverage|runtime|twitter,twitter scoverage scalac runtime
11050,Build Automation Tool Plugins,build|build-system|maven|plugin,hubspot snapshot maven plugin
1313,IDE Modules,annotations|eclipse|plugin,sonatype extra plexus annotation
16336,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
2244,Web Applications,application|cms|web|webapp,webapp
10442,Build Automation Tool Plugins,build|build-system|maven|plugin,goldin timestamp maven plugin
18044,Example,example,concurrentthought cla command line argument example
14319,Application Layer Protocol Integration,client|http,softwaremill sttp coresjs
11171,Build Automation Tool Plugins,build|build-system|maven|plugin,nablarch etl maven plugin
1077,Code analyses,analysis|elastic|elasticsearch|search,codelibs elasticsearch analysis fess
3174,Example,application|example|servlet|spring|support|web|webapp,namic oss spring support terrific sample servlet
19195,Example,example,sample
4827,Web Applications,application|resource|server|web|webapp,jasig resourceserver resource server content
28157,Testing,testing,rlon testamation jdk test common
6293,Web Applications,application|web|webapp,picketlink employee post sig
6108,Web Applications,application|web|webapp,fusesource scalate website
16062,File Handler,csv|tabular,frugalmechanic fm
11850,Build Automation Tool Plugins,build|build-system|maven|plugin,cubeengine maven plugin
14386,Application Layer Protocol Integration,client|http|play-framework|typesafe,typesafe play ahc ws standalone
9481,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm,bjurr changelog maven plugin
779,Code analyses,analysis,findbug ant
28213,Testing,testing,lihaoyi utest
27986,Testing,testing,test
24251,Logging / Monitoring,logging,mgmtp perfload log
25600,File Handler,module|scala|xml,scala lang module xml
15839,File Handler,csv,objecto csv
14761,File Handler,commons|csv,common csv
14532,Database,clojure|redis|database|client,clj redi
15441,Cryptography,cryptography,jfrog security crypto
17622,Template Engines,engine|play-framework|template|typesafe,typesafe play twirl apisjs
19357,Example,example|extension|spring|testing,flywaydb flyway test extension sample spring
13583,Example,camel|example|tracing,camel example zipkin
18835,Example,example,appdapter demo standalone
7416,Security / Authentification,authentication|io|oauth|provider|resource,gravitee resource oauth provider
18954,Example,example,femtoframework example
18035,Example,example,example
25486,Testing,mock|mocking|testing,powermock api easymock
26501,Testing,plugin|testing,test plugin
15875,File Handler,csv,ddf catalog transformer csv common
26157,OSGi,osgi|testing|web,osgi enroute web simple test
8559,UI,bootstrap|cache,turbospace boot bootstrap infinispan core
27944,Testing,testing,bmsanto cola test base
11304,Build Automation Tool Plugins,build|build-system|maven|plugin,spotify maven plugin
2831,Web Applications,application|example|jboss|web|webapp,jboss errai bus demos
7276,UI,assets|web,webjar bower underscore
5684,Web Applications,application|web|webapp,jvnet hudson main war
18024,Example,example,charlyghislain authenticator example
15311,Job Scheduling,cron,alonsodomin cron joda
1016,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtimesjs
27708,Testing,specs|testing,spec core
17446,IDE Modules,eclipse|plugin|tools,franca tool contract
20311,Example,example|language,taverna language scufl example
28036,Testing,testing,japgolly nyaya test
9457,Build Automation Tool Plugins,build|build-system|git|maven|plugin,gitlab maven plugin
16671,Dependency Injection,dependency-injection|scala,codingwell scala guice
22642,Messaging / Integration,jms|queue,jms
3646,Web Applications,application|example|web|webapp,mobicent example converge demo web war
9524,Build Automation Tool Plugins,build|build-system|gwt|io|maven|plugin|ui,gwt helper maven plugin
24668,Logging / Monitoring,logging|module,cloudfarming client log
13824,Application Layer Protocol Integration,camel|websocket,camel websocket jsr
11165,Build Automation Tool Plugins,build|build-system|maven|plugin,mysema scalagen maven plugin
13087,Stream Processing,camel|connector|google|kafka|mail|streaming,camel kafkaconnector google mail stream kafka connector
18881,Example,example,coosproject example
18111,Example,example,flowtick graph examplessjs
20525,Example,example|osgi|url,karaf example url namespace handler
4260,Web Applications,application|jetty|server|web|webapp|webserver,cargo jetty and deployer
682,Database,amazon|aws|client|database|dynamodb,sisioh awss dynamodb
10226,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
19701,Example,example|io,jrosenkranz opt sample parent
18098,Example,example,fprateek sample
14862,Languages / Compiler / Interpretation,compiler|scala|typesafe,typesafe
13180,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector beanstalk kafka connector
21594,Languages / Compiler / Interpretation,generator|parser|scala,parboil scala
21898,Graph Algorithms and Tools,graph|service,expedia www haystack service graph
26430,Database,persistence,ace mybatis
17106,IDE Modules,eclipse|io|plugin|reporting,report solution birt core
23288,Testing,junit|testing,junit
17023,IDE Modules,eclipse|graph|plugin,elk alg graphviz dot
17086,IDE Modules,eclipse|io|plugin|report|reporting|testing,report solution birt test
25866,Native Access Tools,native|system,fommil netlib nativesystem
23699,Testing,lambda|testing,fortysevendeg lambda test
7714,Barcode Handler,barcode,pdf
22768,Build Automation Tool Plugins,jsf|maven|plugin,myface buildtool plugin
1235,UI,angular|assets|web,webjar angular moment
11688,Build Automation Tool Plugins,build|build-system|maven|plugin,trajano mojo maven plugin
19892,Example,example|io,wcm sample core
10379,Build Automation Tool Plugins,build|build-system|maven|plugin,capsule maven plugin
21977,Build Automation Tool Plugins,html|maven|pdf|plugin,wikbook htmlpdf
23286,Testing,junit|testing,test junit
3637,Web Applications,application|example|web|webapp,pro taskana adapter camunda wildfly example
25846,Native Access Tools,native|opengl,regblanc native
13838,File Handler,camel|xml,camel quarkus xstream common parent
3393,Example,application|example|web|webapp,beyondjava angular angularface example
12328,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27823,Application Layer Protocol Integration,ssl,common ssl
20782,Example,example|security|spring|token|validation,nav security token validation spring demo
27042,Testing,scala|testing,scalacheck
11483,Build Automation Tool Plugins,build|build-system|maven|plugin,blackbelt maven plugin
27418,Marshalling / Unmarshalling,serialization,serialization
18312,Example,example,peterlavalle libgdx demos
22863,File Handler,json,propensive rapture json
18072,Example,example,dooapp demo
5344,Testing,application|testing|validation|web|webapp,oracle ozark test validation
23746,Languages / Compiler / Interpretation,language,clojar language
14385,Application Layer Protocol Integration,client|http|play-framework|typesafe,typesafe play ahc ws standalone
6249,Web Applications,application|web|webapp,openurp base adminapp
14331,Application Layer Protocol Integration,client|http,databinder dispatch core
27235,Version-control system tools,scm,jvnet hudson plugin
4996,Web Applications,application|server|testing|web|webapp,mobicent server medium test
27188,Job Scheduling,scheduling,attemper quartz core
17377,IDE Modules,eclipse|plugin,franca core
5568,Web Applications,application|web|webapp,oozie webapp
1403,Testing,annotations|processor|testing,name falgout jeffrey testing annotation processor test
2802,Web Applications,application|example|jaxrs|jboss|rest|web|webapp,jboss errai jaxrs demo
3556,Web Applications,application|example|web|webapp,waffle paranamer example
18050,Example,example,consol citrus simulator sample
6176,Web Applications,application|web|webapp,kohsuke sorcer stapler testapp
10009,Build Automation Tool Plugins,build|build-system|maven|mobile|plugin,sap prd mobile xcode maven plugin
1061,Code analyses,analysis|elastic|elasticsearch|plugin|search,yakaz elasticsearch plugin analysis
19744,Example,example|io,example
28439,Utilities,validation,enterprise
519,Web Applications,admin|application|web|webapp,admin
1500,Build,ant,netbean module jee ant
22906,File Handler,json|module|scala,fasterxml jackson module scala
5342,Web Applications,application|template|web|webapp,hspconsortium carewebframework cwf webapp template
8011,Database,bigdata|hadoop|query|spark|sql,spark sql
21412,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
14686,Utilities,collections|structures,openhft hftc api jdk
12366,Build Automation Tool Plugins,build|build-system|maven|plugin,ua pp msk maven dependency publish plugin
2990,Web Applications,application|example|portal|portlet|web|webapp,portal pluto demo annotate portlet
6200,Web Applications,application|web|webapp,modeshape jbossas cmis war
17543,Logging / Monitoring,elastic|logging,elastic log logj ecs layout
8753,Operations management,bpm|forms|console,jbpm console ng human task form api
8512,UI,bootstrap,androidtransfuse transfuse bootstrap
15240,Job Scheduling,cron,cronutil cron util
17856,Example,example,sample
26917,Rule Engines,rule-engine|tools,drool guvnor tool feature
25131,Build Automation Tool Plugins,maven|plugin,simple codegen
15004,OSGi,concurrent|osgi,backport util concurrent osgi
3687,Example,application|example|web|webapp|webservice,andromda sample animalquiz animal quiz webservice
866,Code analyses,analysis,udf entity sentiment analysis
23806,Languages / Compiler / Interpretation,language,natural language
17432,IDE Modules,eclipse|plugin|server|websocket,glsp server websocket
5501,Web Applications,application|ui|web|webapp,dragon ui
17259,IDE Modules,eclipse|plugin,xpand xtend
8406,UI,bootstrap,helger ph oton bootstrap page
12504,Build Automation Tool Plugins,build|build-system|maven|plugin|protocol|serialization|thrift,mojo maven thrift plugin
4237,Web Applications,application|jetty|policy|server|testing|web|webapp|webserver,mortbay jetty testwar test war policy
23824,Languages / Compiler / Interpretation,language|portal,liferay portal language extender
17460,IDE Modules,eclipse|plugin|ui,unibo alchemist ui
6262,Web Applications,application|web|webapp,war
23003,File Handler,json|twitter,twitter json
24177,Logging / Monitoring,logging,log
7791,Utilities,beans|validation,confj ext bean validation
15812,UI,css|styles,lihaoyi cssparse
13428,Example,camel|example,camel example cdi cassandraql
22272,Utilities,io|validation,validate
13784,Security / Authentification,camel|security,camel shiro
26275,File Handler,pdf,java pdf renderer
14791,Distributed Communication,communication|distributed|remoting,lihaoyi autowire
13989,Chart Libraries,chart|eclipse|example|swt|ui|visualization,neoscada chart scada swt sample
2047,Web Applications,application|bundle|web|webapp,entando bundle content
10425,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
25738,Native Access Tools,native,daisy pipeline module native
3004,Web Applications,application|example|portal|web|webapp,keycloak example demo customer portal
12816,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,jvnet hudson tool maven plugin
23559,Stream Processing,kafka|streaming,huaweicloud dis kafka adapter
19032,Example,example,iceface sample showcase parent
24244,Logging / Monitoring,logging,mastfrog bunyan java util log
6194,Web Applications,application|web|webapp,webapp
8135,Reflection Libraries,binding|reflection|xml,jvnet jaxb reflection
13623,Testing,camel|integration|reactive|streaming|testing,camel quarkus integration test reactive stream
16973,IDE Modules,eclipse|example|ide|io|plugin|report|reporting|ui,report solution birt designer ui sample ide
3837,Web Applications,application|extension|jsf|web|webapp,face extension jsf
25879,Application Layer Protocol Integration,network|scala|ssh,decodifie scala ssh
8965,Build Automation Tool Plugins,build|build-system|camel|maven|plugin,camel api component maven plugin
500,Web Applications,admin|application|service|web|webapp,hydra admin service
27897,Testing,swing|testing|toolkit|tools|ui,swing testing toolkit
1533,Build,ant,tomcat catalina ant
22122,File Handler,io|json,circe coresjs
21285,UI,framework|scala|web|web-framework,scalatra
20655,Example,example|rest,aceevo ursus example rest application
595,Security / Authentification,amazon|android|authentication|aws|google|sdk,amazonaw aw android sdk auth google
9205,Build Automation Tool Plugins,build|build-system|deployment|maven|plugin,deploy dep maven plugin
7928,Benchmarks,benchmark|io,fast benchmark
26617,Reflection Libraries,reflection,venkatramanm reflection
21319,UI,framework|web,circumflex web
19797,Example,example|io,sample
8497,UI,bootstrap,liftmodule fobo twbs bootstrap
9276,Build Automation Tool Plugins,build|build-system|eclipse|maven|plugin,veithen maven setting plugin
3805,Example,application|example|web|web-framework|webapp,strut example
1270,Annotation Processing,annotations,bmiag tapir annotation processing
27754,Testing,specs|testing,spec
6945,UI,assets|logging|web,webjar ext
22993,Testing,json|testing,propensive rapture json test
14626,Testing,code-coverage|report,vidal oss jax rs coverage report
21352,Application Layer Protocol Integration,ftp|network,modj patch wagon ftp
22251,Utilities,io|validation,validator
11773,Build Automation Tool Plugins,build|build-system|maven|plugin,ddf maven plugin
8138,File Handler,binding|report|xml,digidocj dss simple report jaxb
18518,Example,example,example
19518,Example,example|gwt|web-framework,vaadin checkbox flow demo
27860,Testing,support|testing,rabbit test support
27890,UI,swing,swinglab swingx
12295,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
5609,Web Applications,application|web|webapp,ox ord user api
21592,Languages / Compiler / Interpretation,generator|parser,lihaoyi fastparsesjs
5572,Web Applications,application|web|webapp,rya web
25213,Build Automation Tool Plugins,maven|plugin,bitbucket jscover legacy plugin
9533,Build Automation Tool Plugins,build|build-system|gwt|maven|plugin|web-framework,vaadin maven plugin
23972,Logging / Monitoring,logging,util log api
24065,Logging / Monitoring,logging,boot plus log
8694,Operations management,bpm|cloud,activiti cloud app dependency
6783,UI,assets,webjar bower react
15213,Crawler,crawler|io,leopard crawler parent
18945,Example,example,ensime example
28060,Testing,testing,japgolly test state ext catssjs
1102,Code analyses,analysis|ide|sdk,adedayo intellij sdk java analysis api
6467,Web Applications,application|web|webapp,yandex qatool allure ee
481,Web Applications,admin|application|esb|web|webapp,esbtool message admin esb app
13693,Testing,camel|integration|testing|websocket,camel quarkus integration test websocket jsr
27549,Marshalling / Unmarshalling,serialization|twitter,twitter chill java
10593,Build Automation Tool Plugins,build|build-system|maven|plugin,confluence maven plugin
9095,Build Automation Tool Plugins,build|build-system|compression|io|maven|plugin,snappy maven plugin
551,Web Applications,agent|application|example|jndi|web|webapp,hawkular agent wildfly example jndi
23005,Utilities,json|validation,jayway jsonpath json path assert
13424,Example,camel|example,camel example aggregate
12489,Build Automation Tool Plugins,build|build-system|maven|plugin|portal,portal pluto maven plugin
17721,Example,example,brooklyn example parent
1710,Build,ant|swing|ui,ant swing
17332,IDE Modules,eclipse|plugin,glsp layout
24603,Logging / Monitoring,logging,javastack logj
18121,Example,example,githup liuyanggithup xxl job executor sample
15877,File Handler,csv,dk eobject metamodel csv
180,Messaging / Integration,actor|akka|amqp|concurrency|distributed|queue|rabbitmq,thenewmotion akka rabbitmq
17962,Example,example,alibaba csp sentinel demo dubbo
2232,Web Applications,application|cloud|web|webapp,sap cloud cf web
9092,Build Automation Tool Plugins,build|build-system|compiler|maven|plugin|service,kie workbench service wb common compiler maven plugin
19093,Example,example,jacorb demo office
23196,Testing,junit|testing,auto reset junit
15122,Distributed Coordination,coordination|distributed,netflix curator
22851,File Handler,json,lihaoyi upicklesjs
20880,Example,example|spring,cxf dosgi sample ri spring dm
26342,File Handler,pdf,ec pdf extractor gui
20579,Example,example|portal,portal pluto demo
27182,Barcode Handler,scanning|barcode,gluonhq attach barcode scan
25605,File Handler,module|scala|xml,scala lang module xml pre dc
25616,File Handler,module|scala|xml,scala lang module xmlsjs
22611,Database,jdbc|sql,jdbc wrapper
24235,Logging / Monitoring,logging,logger
8536,UI,bootstrap,fitnesse bootstrap plus theme
16808,DNS Libraries,dns,qiniu happy dns java
16451,Machine Learning,deep-learning|machine-learning,deeplearningj scalnet
3240,Example,application|example|storage|web|webapp|webservice,webcohesion enunciate example jersey storage
17251,IDE Modules,eclipse|plugin,smarthome core
18923,Example,example,dishevel dsh piccolo example
16719,IDE Modules,directory|eclipse|plugin|ui,directory studio common ui
26576,Messaging / Integration,queue,queue core java
1877,Web Applications,application|binding|example|web|webapp|websocket,tuscany sca sample bind websocket weather webapp
22947,File Handler,json|play-framework|typesafe,typesafe play json
7953,Benchmarks,benchmark|io|server,ktor server benchmark kotlin
2221,Web Applications,application|client|web|webapp,codeartisan qipki web client
4943,Web Applications,application|scheduling|web|webapp,hspconsortium schedule
5720,Web Applications,application|web|webapp,adaptrex sandbox overlay
4522,Web Applications,application|mvc|sdk|security|spring|web|webapp,stormpath spring sdk tutorial security webmvc
1549,Build,ant,cargo ant
23918,Logging / Monitoring,logging,objectweb api
24944,File Handler,markdown|specs|testing,spec markdown
24875,File Handler,markdown,stefanbirkner
2687,Example,application|example|gwt|ui|web|webapp,gwt example
16950,IDE Modules,eclipse|engine|html|io|plugin|report|reporting|testing,report solution birt test engine emitter html
15317,Job Scheduling,cron,alonsodomin cron type
11188,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20685,Example,example|scala,flink scala example
11060,Build Automation Tool Plugins,build|build-system|maven|plugin,cycle maven plugin
9595,Build Automation Tool Plugins,build|build-system|integration|maven|plugin|testing,borasoftware balau integration test maven plugin
28143,Testing,testing,test
23077,Testing,junit|scala|testing,scalatest junit runner
24387,Logging / Monitoring,logging,xiaomi infra galaxy lcs log
23585,Stream Processing,kafka|streaming,netflix eureka kafka
19802,Example,example|io,functionalj example
6830,UI,assets,webjar bower paper style
9584,Build Automation Tool Plugins,build|build-system|instrumentation|maven|plugin,staccatocommon common instrument maven plugin
1766,Web Applications,application|authentication|broker|web|webapp,keycloak saml broker authentication
6711,Aspect Oriented,aspect|aop,geronimo plugin aspectj
15249,Job Scheduling,cron,alonsodomin cron
28098,Testing,testing,test
21044,Example,example|tracing,ea orbit sample trace
77,Actor Frameworks,actor,tidalwave netbean actor
11074,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
11695,Build Automation Tool Plugins,build|build-system|maven|plugin,unit maven plugin
11309,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
16669,Dependency Injection,dependency-injection|scala,codingwell scala guice
10260,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo changelog maven plugin
7294,UI,assets|web,webjar npm core js
9727,Build Automation Tool Plugins,build|build-system|io|maven|plugin,leopard maven plugin
7403,Security / Authentification,authentication|io|oauth,geewit oltu oauth gw dynamic reg common
942,Code analyses,analysis|build|build-system|gradle|groovy|plugin,dependency analysis gradle plugin
24861,Database,mapping,ormlite android
3984,Web Applications,application|http|web|webapp,wildfly quickstart http custom webapp
1003,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtime
27251,Search Engines,search|solr|engine,solr solrj
4466,Web Applications,application|module|service|signing|web|webapp,vgregion signer service core bc module web
10883,Build Automation Tool Plugins,build|build-system|maven|plugin,carrotgarden maven carrot scr plugin
22481,Testing,jboss|testing|testng,jboss arquillian testng
6140,Web Applications,application|web|webapp,ibissource ibis adapterframework webapp
7236,UI,assets|web,webjar
26915,Testing,rule-engine|testing|tools,drool guvnor tool test
26513,Utilities,pooling,util pool basic
3020,Example,application|example|portlet|web|webapp,liferay face demo primeface applicant portlet
16016,File Handler,csv|data,molgenis datum csv
2521,Web Applications,application|eclipse|server|web|webapp,dirigible server keycloak all
10249,Build Automation Tool Plugins,build|build-system|maven|plugin,enunciate maven cxf plugin
21557,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinatorssjs
169,Messaging / Integration,actor|akka|amqp|concurrency|distributed|io|queue|rabbitmq,morgaroth akka rabbitmq
4979,Web Applications,application|server|service|web|webapp,wso appserver simple jax rs service
19300,Example,example,wmlynar di example
11441,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24513,Logging / Monitoring,logging,osnz composite log logj
19222,Example,example,manuelpeinado fadingactionbar sample
25434,Utilities,mime,any mime
24172,Logging / Monitoring,logging,gitee log tool
21502,Build Automation Tool Plugins,generator|maven|plugin,generator
3018,Example,application|example|portlet|web|webapp,liferay face demo applicant portlet
19076,Example,example,example
10048,Build Automation Tool Plugins,build|build-system|maven|osgi|plugin,sonatype tycho maven osgi packaging plugin
9051,Build Automation Tool Plugins,build|build-system|collector|maven|plugin,collector maven
24553,Logging / Monitoring,logging,force logj
10401,Build Automation Tool Plugins,build|build-system|maven|plugin,docgen maven plugin
6725,Aspect Oriented,aspect|aop,aspectj
492,Web Applications,admin|application|portal|portlet|ui|web|webapp,gatein portal portlet redirect admin ui
9171,Build Automation Tool Plugins,build|build-system|data|maven|plugin,databinder maven datum app
23008,Utilities,json|validation,etl unit json validator
20279,Example,example|junit|spring|testing,fitbur testify example junit spring systemt
6100,Web Applications,application|web|webapp,fosstrak
12290,Build Automation Tool Plugins,build|build-system|maven|plugin,codegen maven plugin
9897,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss windup plugin maven
6930,UI,assets|jquery|web,webjar jquery
16620,Dependency Injection,dependency-injection,opentable component otj lifecycle guice
202,Database,actor|akka|aws|concurrency|database|distributed|dynamodb|reactive,jiko reactive dynamodb akka
26250,File Handler,pdf,ddf catalog transformer pdf
4156,Web Applications,application|io|web|webapp,thorntail testsuite https
26555,Testing,quality,name
6876,UI,assets|gwt|web|web-framework,webjar bowergithub vaadin checkbox
18643,Example,example,example
24728,Logging / Monitoring,logging|plugin,graylog plugin
9017,Build Automation Tool Plugins,build|build-system|cloud|maven|plugin|sdk,sap cloud shana plugin maven
13511,Example,camel|example|jms|queue,camel example jms file
1148,Web Applications,android|application|device|management|mobile|plugin|web|webapp,wso carbon devicemgt plugin device mgt mobile android api
21111,Example,example|webservice,dropwizard jaxws example
16248,IDE Modules,debug|eclipse|io|plugin|report|reporting|ui,report solution birt debug ui
9068,Build Automation Tool Plugins,build|build-system|compiler|maven|parser|plugin,mojo antlr maven plugin
10655,Build Automation Tool Plugins,build|build-system|maven|plugin,coffeescript maven plugin
20599,Example,example|provider,example provider
20400,Example,example|model,ucm fdi grasia faerie demos teacher model
9869,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,ikasan rt conf jboss maven plugin
14845,Build Automation Tool Plugins,compiler|jsf|maven|parser|plugin,myface buildtool javacc plugin
22320,Mailing,javax|mail|specs|standard,javax mail
20003,Example,example|io|spring,dekorate spring boot with on openshift example
14479,Application Layer Protocol Integration,client|rest,brooklyn rest client
14830,UI,compiler|css|gwt|styles|web-framework,vaadin sass compiler
3218,Example,application|example|spring|web|webapp,jayway forest sample bank spring
5159,Web Applications,application|service|web|webapp,service
4092,Web Applications,application|io|server|web|webapp,server
25341,Build Automation Tool Plugins,maven|plugin|ruby,jruby gem plugin
3467,Example,application|example|web|webapp,crazyyak demo yak common web
26712,Rule Engines,rule-engine,drool core
27031,Testing,scala|testing,scalacheck
4452,Web Applications,application|module|portlet|web|webapp,vgregion core bc module portlet
27304,Security / Authentification,security,zj dreamly starter security shiro
22127,File Handler,io|json,circe coresjs
873,Code analyses,analysis,cc analysis
16972,IDE Modules,eclipse|example|ide|io|plugin|report|reporting|ui,report solution birt designer ui sample ide
9383,Build Automation Tool Plugins,build|build-system|framework|maven|plugin,wisdom framework maven plugin
12108,Build Automation Tool Plugins,build|build-system|maven|plugin,mobicent maven plugin slee
6553,Web Applications,application|web|webapp,exoplatform jcr exo application
26407,Database,persistence,livesense live misc javax persistence
8134,File Handler,binding|plugin|xml,andromda thirdparty jaxbcommon parent plugin
2616,Web Applications,application|event|web|webapp,wildfly quickstart cdi event
13153,Stream Processing,camel|connector|kafka|scheduling|streaming,camel kafkaconnector scheduler kafka connector
18257,Example,example,moz fiji express example
2198,Web Applications,application|client|integration|testing|web|webapp|webservice,causal shoelace jersey client integration test common
20410,Example,example|model|webapp,osgiliath sample webapp model
22302,Languages / Compiler / Interpretation,javax|jsf|specs|standard,javax face jsf api
21243,UI,framework|io|web,udash core sharedsjs
4941,Web Applications,application|scanning|server|web|webapp,ebi scan server
7050,UI,assets|web,webjar bower
2483,Web Applications,application|doc|registry|web|webapp,nifi registry web doc
7209,UI,assets|web,webjar pure
27920,UI,swing|ui,swinglab swingx core
5944,Web Applications,application|web|webapp,officefloor tutorial
8623,UI,bootstrap|jquery|scala|scalajs,karasiq scalajs bootstrap
18036,Example,example,example
2568,Web Applications,application|elastic|elasticsearch|io|search|web|webapp,apiman quickstart elasticsearch
8952,Build Automation Tool Plugins,build|build-system|cache|maven|plugin,infinispan default maven plugin
4622,Web Applications,application|plugin|web|webapp,entando plugin
28532,File Handler,yaml,jcazevedo moultingyaml
12892,Build Automation Tool Plugins,build|build-system|maven|plugin|xml,kuberam maven plugin xml
8538,UI,bootstrap,bootstrap
20102,Example,example|jetty|server|webserver,geronimo sample app per port war jetty
28419,Utilities,validation,mstream trader common validation parent
5034,Web Applications,application|server|web|webapp,helger peppol server
999,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtime
19632,Example,example|image,imajine image example customoperation
6598,Web Applications,application|web|webapp|webservice,pustefixframework pustefix webservice
8295,Bitcoin,bitcoin,cash bitcoinj
27032,Testing,scala|testing,scalacheck
15920,File Handler,csv,csv
4504,Web Applications,application|module|web|webapp,dspace module
1267,Annotation Processing,annotation|annotations|processor,util annotation processor
25576,File Handler,module|scala|xml,scala lang module xml
23274,Testing,junit|testing,junit
26420,Database,persistence,mybatis auto
1732,Web Applications,appengine|application|profiling|web|webapp,gae mini profiler webapp
26412,Database,persistence,mybatis page
2133,Example,application|camel|example|rest|servlet|web|webapp,camel example cdi rest servlet
6742,Aspect Oriented,aspect|aop,gridgain aspectj dep
1819,Web Applications,application|authentication|metadata|rest|web|webapp,redhat lightblue rest metadata basic auth
7774,Utilities,beans|scala|validation,tsukaby bean validation scala
2962,Web Applications,application|example|mvc|scala|spring|web|web-framework|webapp,scalatra scalate sample spring mvc
6397,Web Applications,application|web|webapp,sakaiproject
27515,Marshalling / Unmarshalling,serialization,xuwei msgpackz jawn
24796,Logging / Monitoring,logging|slf4j,clapper grizzle slfj
14021,Chart Libraries,chart|eclipse|model|visualization,neoscada hmi scada vi chart model
8296,Bitcoin,bitcoin,bushidowallet bushido core
17725,Example,example,carbondata example
14800,Distributed Communication,communication|distributed|remoting,lihaoyi autowiresjs
19577,Example,example|html|servlet|template,norad servlet sample html template
18653,Example,example,moe tristan easyfxml sample hello world
26386,Database,persistence,common mybatis plus
19144,Example,example,cloudml zen example
4542,Web Applications,application|platform|portal|web|webapp,openurp sfu platform portal
24470,Logging / Monitoring,logging,kencochrane raven logj
18619,Example,example,tidalwave example backend
10647,Build Automation Tool Plugins,build|build-system|maven|plugin,jsonschema maven plugin
25985,Database,nosql,impetus kundera client oracle nosql
5696,Web Applications,application|web|webapp,svnkit
15490,Cryptography,cryptography,codacy foundation crypto
11157,Build Automation Tool Plugins,build|build-system|maven|plugin,mycila maven license plugin
14865,Compression Libraries,compression,avast bytecompressor zlib
