,CATEGORY,TAGS,ga_txt_cleaned
27119,Testing,scala|testing,scalatest
14812,Distributed Communication,communication|grpc|io|protocol,core
25629,File Handler,module|scala|xml,scala lang module xmlsjs
12532,Build Automation Tool Plugins,build|build-system|maven|plugin|report,mojo report maven plugin
6319,Web Applications,application|web|webapp,picketlink quickstart
15203,Crawler,crawler|elastic|elasticsearch|search,pilato elasticsearch crawler fscrawler
8980,Build Automation Tool Plugins,build|build-system|cassandra|database|maven|plugin,zalando cassandra maven plugin
16490,Dependency Injection,dependency-injection,netflix guice
14247,Application Layer Protocol Integration,client|http,httpcomponent httpclient
19880,Example,example|io,example
7127,UI,assets|web,webjar
14053,Chart Libraries,chart|jquery|plugin|visualization|web-framework,strut jquery chart plugin
17713,Example,example,arie sample blog itest
4297,Web Applications,application|jquery|web|webapp,awire js jquery
25816,Native Access Tools,native,native
11331,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
4205,Web Applications,application|jboss|ui|web|webapp,jboss web ui
12106,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24125,Logging / Monitoring,logging,logj
16978,IDE Modules,eclipse|example|plugin,officefloor demo
20979,Example,example|streaming,flink example streaming
8689,Operations management,bpm|client|engine|io,camunda bpm engine client
25368,Build Automation Tool Plugins,maven|plugin|sql,sql dependency plugin
13740,Build Automation Tool Plugins,camel|maven|plugin|resource,camel resource plugin
19961,Example,example|io|remote,drinkwater example remote
21279,UI,framework|scala|web|web-framework,liftweb lift webkit
14984,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent
10389,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
23932,Logging / Monitoring,logging,liquibase slfj
3839,Web Applications,application|extension|spring|testing|web|webapp,springframework extension spring application test
13752,OSGi,camel|osgi,camel karaf
2300,Web Applications,application|console|gwt|ui|web|webapp,switchyard console gwt
4481,Web Applications,application|module|web|webapp,vgregion module
10847,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20202,Example,example|jms|queue,hornetq example jms common
7616,Database,aws|database|dynamodb|reactive,jiko reactive dynamodb project
21239,UI,framework|io|web,db
21657,Logging / Monitoring,google|logging,google logj backend
10721,Build Automation Tool Plugins,build|build-system|maven|plugin,causal maven plugin
15713,Cryptography,cryptography|sdk,crypto sdk
23274,Testing,junit|testing,junit
18199,Example,example,util example
7823,Benchmarks,benchmark,spotify benchmark
15715,Cryptography,cryptography|sdk,oracle sdk java encryption
19460,Example,example|google,google code flexlib example
23969,Logging / Monitoring,logging,opsj pax log logj
20182,Example,example|jms|queue,activemq example chat
15431,Cryptography,cryptography,maven crypto basic
21656,File Handler,google|json,google code
6415,Web Applications,application|web|webapp,syncope core
21822,Graph Algorithms and Tools,graph,graph
8486,UI,bootstrap,liftmodule fobo twbs bootstrap
19267,Example,example,example
23450,Stream Processing,kafka|streaming,kafka
17845,Example,example,sample
15889,File Handler,csv,csv
7865,Benchmarks,benchmark,benchmark
15039,Configuration Libraries,config,ekrich
7296,UI,assets|web,webjar npm
24522,Logging / Monitoring,logging,logback
10476,Build Automation Tool Plugins,build|build-system|maven|plugin,jknack maven plugin
26152,OSGi,osgi|service|url,osgi service url
14135,Utilities,client|console,syncope ext client console
3218,Example,application|example|spring|web|webapp,jayway sample bank spring
16805,DNS Libraries,dns,netflix rx aw java sdk route
4360,Web Applications,application|mail|web|webapp,wildfly quickstart mail
14902,Compression Libraries,compression,avast bytecompressor
10014,Build,build|build-system|maven|model|plugin,maven plugin api
11013,Build Automation Tool Plugins,build|build-system|maven|plugin,maven java formatter plugin
4476,Web Applications,application|module|web|webapp,geronimo module dojo legacy
6716,Aspect Oriented,aspect|aop,aspectj
14239,Build Automation Tool Plugins,client|generator|maven|plugin|spring,spring openapi client generator plugin
70,Actor Frameworks,actor,actor server core
19972,Example,example|io|server,servicecomb demo server
19517,Example,example|gwt|web-framework,vaadin button flow demo
17889,Example,example,uima example
16343,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne layer
23767,Languages / Compiler / Interpretation,language,tranql connector derby client local
24816,Machine Learning,machine-learning|ai,ai libs
25449,Testing,mock|mocking|specs|testing,spec mock
28295,Testing,testing|testng,testng ex
12899,Build Automation Tool Plugins,build|build-system|maven|plugin|yaml,connect maven merge yaml plugin
20581,Example,example|portal,liferay face demo portal parent
11105,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
6739,Aspect Oriented,aspect|aop,aspectj
22532,Database,jdbc|spring|sql,spring jdbc oracle
3208,Example,application|example|soap|web|webapp,soap demo
16994,IDE Modules,eclipse|extension|plugin|ui,smarthome extension ui
21808,Graph Algorithms and Tools,graph,tinkerpop blueprint graph
1580,Build,ant,flyway ant
18848,Example,example,sample addressbook app
27102,Testing,scala|testing,scalatest
12113,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13409,Example,camel|esb|example,servicemix example cxf camel
11014,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27187,Job Scheduling,scheduling,quartz
18260,Example,example,sample
26870,Rule Engines,rule-engine,drool
22830,File Handler,json,lihaoyi
23887,Testing,library|testing,liferay document library test util
9774,Build Automation Tool Plugins,build|build-system|io|maven|plugin,tesla maven plugin license
20132,Example,example|jms|queue,activemq example failover
25911,Natural Language Processing,nlp,tock nlp api
26443,Database,persistence,springboot mybatis
20919,Example,example|spring,spring boot demo
15254,Job Scheduling,cron,cron
14629,Testing,code-coverage|report|servlet,servlet jacoco coverage report
13198,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector cxf kafka connector
10407,Build Automation Tool Plugins,build|build-system|maven|plugin,echo maven plugin
14229,Example,client|example|spring,cxf dosgi sample ri spring dm client
3313,Example,application|example|web|webapp,sample
9992,Build Automation Tool Plugins,build|build-system|logging|maven|plugin,log format maven plugin
4079,Web Applications,application|io|plugin|web|webapp,hawt plugin
21161,Example,example|zookeeper,schedule demo zookeeper
25385,Build Automation Tool Plugins,maven|plugin|tools,mule tool
2155,Web Applications,application|camel|example|web|webapp,wildfly camel example cxf
12104,Build Automation Tool Plugins,build|build-system|maven|plugin,milyn maven plugin
26522,Rule Engines,process|rule-engine,drool process
17492,IDE Modules,eclipse|runtime,core source
14596,Testing,code-coverage|extension|io|report,siddhi extension store coverage report
18643,Example,example,example
7080,UI,assets|web,webjar bowergithub
28609,Distributed Coordination,zookeeper,netflix zookeeper
11279,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
26693,Testing,reporter|testing,test reporter
7669,Logging / Monitoring,aws|metrics|monitoring,metric cloudwatch
18272,Example,example,netflix eureka example
13984,Chart Libraries,chart|eclipse|example|io|plugin|reporting|visualization,report solution birt chart example core
970,Code analyses,analysis|cloud|config|example|google,google cloud sample checkstyle configuration
15226,Crawler,crawler|sql,digitalpebble storm crawler sql
19641,Example,example|image|io,fabric jube image quickstart java simple
25062,Build Automation Tool Plugins,maven|plugin,mvn
15042,Configuration Libraries,config,ekrich
15858,File Handler,csv,csv generic
24188,Logging / Monitoring,logging,logback jdk
707,Build Automation Tool Plugins,amazon|aws|example|maven|plugin|sdk,amazonaw aw java sdk sample
21589,Languages / Compiler / Interpretation,generator|parser,lihaoyi fastparsesjs
23815,Languages / Compiler / Interpretation,language,sourceforge
16940,Database,dynamodb,dynamodb local
24507,Logging / Monitoring,logging,common log logj
23893,Testing,library|testing|typesafe,typesafe java test
17070,IDE Modules,eclipse|io|plugin,sarl lang
7577,File System,aws|cloud|loader|s3|spring,cloud spring property loader
24962,OSGi,matching|osgi,osgi enroute hamcr wrapper
27068,Testing,scala|testing,scalacheck scalachecksjs
6310,Web Applications,application|web|webapp,picketlink
21622,IDE Modules,geo,tidalwave geo view
1405,Annotation Processing,annotations|security|processor,security annotation processing
27179,Classpath Tools,scanning,scanner
11036,Build Automation Tool Plugins,build|build-system|maven|plugin,helger maven ph plugin
23297,Testing,junit|testing,junit jupiter
23550,Stream Processing,kafka|streaming,kafka stream circe
11497,Build Automation Tool Plugins,build|build-system|maven|plugin,plugin maven
27649,Social Network Clients,social,craftercms crafter studio profile social
3010,Web Applications,application|example|portal|web|web-framework|webapp,gatein portal example portlet strut
17985,Example,example,sample
14989,Concurrency Libraries,concurrency|concurrent|google,google guava concurrent
15068,IDE Modules,config|eclipse|engine|io|plugin|report|reporting,report solution birt engine emitter config
25544,IDE Modules,module,project api
4469,Web Applications,application|module|ui|web|webapp,brooklyn ui module blueprint
23552,Stream Processing,kafka|streaming,hotel kafka
26851,Rule Engines,rule-engine,drool seam
3592,Web Applications,application|example|web|webapp,pustefixframework pustefix sample basic
8175,File Handler,binding|xml,glassfish jaxb
18804,Example,example,example
22635,Messaging / Integration,jms|queue,jms
15210,Example,crawler|example|http,squareup okhttp sample crawler
17516,IDE Modules,eclipse|runtime,core job source
13864,Database,cassandra|client|database|io,cassandra client
12698,Build Automation Tool Plugins,build|build-system|maven|plugin|specs|testing,maven spec plugin
24305,Logging / Monitoring,logging,propensive rapture log
4125,Web Applications,application|io|web|webapp,fabric jube war
22997,Testing,json|testing,testing json
22927,File Handler,json|native,json native
10839,Build Automation Tool Plugins,build|build-system|maven|plugin,atlassian maven plugin license
2425,Web Applications,application|deployment|remote|web|webapp,geronimo application remote deploy
12026,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
3594,Web Applications,application|example|web|webapp,pustefixframework pustefix sample
19424,Example,example|geo,tidalwave geo example
14594,Testing,code-coverage|example,emma example flink
2743,Example,application|example|identity|spring|web|webapp,spring identity example
26998,Testing,scala|testing,scalacheck
25979,Database,nosql,jetty nosql parent
9343,Build Automation Tool Plugins,build|build-system|extension|git|maven|plugin|scm,maven versione extension
12176,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
15194,Crawler,crawler|driver,crawler driver
3947,Web Applications,application|hadoop|web|webapp,hadoop
2189,Web Applications,application|client|example|web|webapp|webservice,glassfish jersey example client simple webapp
17044,IDE Modules,eclipse|ide|plugin|sonar,sonar ide
17851,Example,example,example
4174,Web Applications,application|jaxrs|rest|server|web|webapp,wso appserver
26716,Rule Engines,rule-engine,chtijbug drool framework common
8748,External Process Execution,bpm|execution|process,jbpm executor
18799,Example,example,util sample project
26283,File Handler,pdf,pdf
18179,Example,example,jayway jax rs demo domain
25131,Build Automation Tool Plugins,maven|plugin,simple codegen
20232,Example,example|jpa|osgi|persistence|provider,karaf example jpa provider blueprint eclipselink
22751,Database,jpa|persistence,mar start jpa
11738,Build Automation Tool Plugins,build|build-system|maven|plugin,andromda maven plugin
6332,Web Applications,application|web|webapp,picketlink sale saml
16983,IDE Modules,eclipse|example|plugin,vorto codegen example
7981,Benchmarks,benchmark|storage,marschall storage benchmark
26136,OSGi,osgi|service,osgi service
28513,File Handler,xml,xstream
3908,Web Applications,application|google|web|webapp,google code webapp
2536,Web Applications,application|ejb|example|server|web|webapp,wso appserver ejb example
10209,Build Automation Tool Plugins,build|build-system|maven|plugin,tuscany maven plugin
8052,IDE Modules,binding|eclipse|plugin|snmp,openhab bind
8171,File Handler,binding|xml,xml bind jaxb xjc
21720,Graph Algorithms and Tools,graph,mastfrog graph
7665,Logging / Monitoring,aws|metrics|monitoring,alonsodomin kamon cloudwatch
22156,Logging / Monitoring,io|logging,airlift log
13228,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
18957,Example,example,demo basic
20884,Example,example|spring,spring boot example
23434,Stream Processing,kafka|spark|streaming,spark streaming kafka
27499,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
20770,Example,example|security|spring,shiro sample spring
10061,Build Automation Tool Plugins,build|build-system|maven|osgi|plugin|pojo,felix maven plugin
3991,Web Applications,application|identity|portal|web|webapp,wso identity app portal
27968,Testing,testing,test dozer parent
2845,Web Applications,application|example|jboss|web|webapp,jboss resteasy example idp war
27362,Security / Authentification,security|spring,spring boot starter shiro cas
21015,Example,example|template|webservice,jersey sample freemarker
11161,Build Automation Tool Plugins,build|build-system|maven|plugin,mysema maven plugin
26538,Languages / Compiler / Interpretation,python,python
24575,Logging / Monitoring,logging,graylog
28360,IDE Modules,unix,core
277,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
17768,Example,example,flink example
13541,Example,camel|example|process|spring,fusesource fabric sample process camel spring
12019,Build Automation Tool Plugins,build|build-system|maven|plugin,jvnet maven plugin
1733,Web Applications,appengine|application|testing|web|webapp,gae test
25404,Build Automation Tool Plugins,maven|plugin|webapp,fabric webapp plugin
26334,File Handler,pdf,helger ph pdf layout
25473,Testing,mock|mocking|specs|testing,spec mocksjs
16643,Dependency Injection,dependency-injection|google,google inject guice
6681,Aspect Oriented,aspect|aop,aspectj
22957,File Handler,json|play-framework|typesafe,typesafe play jsonsjs
1297,Languages / Compiler / Interpretation,annotations|cache|javax|specs|standard,javax cache implementation annotation ri cdi
25738,Native Access Tools,native,module native
11016,Build Automation Tool Plugins,build|build-system|maven|plugin,maven property plugin
16815,DNS Libraries,dns,brooklyn dns
28359,UI,ui|viewer|wicket,view wicket ui
9105,Build Automation Tool Plugins,build|build-system|config|maven|plugin,mojo local config maven plugin
1421,Build,ant,ant contrib
16759,Stream Processing,distributed|processing|stream|twitter,twitter core
18261,Example,example,nativelibsjava demos
18186,Example,example,example
26910,Testing,rule-engine|testing,drool testcoverage kie ci with domain test
18758,Example,example,sample
14254,Application Layer Protocol Integration,client|http,httpcomponent client httpclient parent
9626,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
2025,Web Applications,application|builder|testing|web|webapp,kuali rice theme builder test
6115,Web Applications,application|web|webapp,glassfish war
10869,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13373,Database,camel|deployment|jdbc|sql,camel quarkus jdbc deployment
7335,Security / Authentification,authentication|client|google|oauth,google oauth client java
20548,Example,example|platform|pooling|rule-engine,chtijbug drool platform example swim pool
21747,Graph Algorithms and Tools,graph,tinkerpop blueprint graph
17016,IDE Modules,eclipse|generator|plugin,blackbelt emf generator helper
28383,Utilities,validation,input
3679,Example,application|example|web|webapp|webservice,jersey sample exception
25735,Native Access Tools,native,mojo native maven
4906,Web Applications,application|rest|web|web-framework|webapp,strut rest showcase
21242,UI,framework|io|web,udash core share
319,Stream Processing,actor|akka|concurrency|distributed|processing|stream|streaming|typesafe,typesafe akka stream experimental
13230,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector jcr kafka connector
22995,Testing,json|testing,propensive rapture json testsjs
25604,File Handler,module|scala|xml,scala lang module xml
14420,Application-/ Web-Server,client|jetty|plugin|server|webserver,skywalke apm jetty client plugin
7485,Security / Authentification,authentication|mapping|oauth|scala|web-framework,liftweb lift oauth mapper
5054,Web Applications,application|server|web|webapp,server
24655,Logging / Monitoring,logging|metrics,metric logj
22413,Languages / Compiler / Interpretation,javax|specs|standard,javax ri
4546,Web Applications,application|platform|security|web|webapp,openurp platform security webapp
20982,Example,example|streaming,stream example
3423,Example,application|example|web|webapp,sourceforge example
6801,UI,assets,webjar npm
18479,Example,example,wordnik swaggersocket cxf sample echo
9335,Build Automation Tool Plugins,build|build-system|example|groovy|maven|plugin,groovy maven example plugin
11261,Build Automation Tool Plugins,build|build-system|maven|plugin,sap maven plugin
17243,IDE Modules,eclipse|plugin,ecf
21631,Utilities,google|commons,google guava
5991,Web Applications,application|web|webapp,andromda web
19094,Example,example,jacorb demo
19794,Example,example|io,fabric quickstart parent
6132,Web Applications,application|web|webapp,hspconsortium hspc app
15430,Cryptography,cryptography,maven crypto api
23453,Stream Processing,kafka|streaming,ignite kafka
27978,Testing,testing,core testing
7185,UI,assets|web,webjar
11121,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24158,Logging / Monitoring,logging,log
28181,Testing,testing,test harness
18532,Example,example,extra standard sample
10103,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin release
13149,Stream Processing,camel|connector|kafka|reactive|streaming,camel kafkaconnector reactive stream kafka connector
19270,Example,example,example
8830,Example,broker|example|jms|management|queue,activemq example broker management
254,Actor Frameworks,actor|akka|concurrency|distributed,servicecomb core akka
13419,Example,camel|esb|example|soap,servicemix example camel cxf soap
12068,Build Automation Tool Plugins,build|build-system|maven|plugin,kuali maven plugin
11531,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
21328,UI,framework|web|web-framework,tapestry core
24559,Logging / Monitoring,logging,log common
13208,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
11980,Build Automation Tool Plugins,build|build-system|maven|plugin,maven md
26150,OSGi,osgi|service,osgi service
14009,Chart Libraries,chart|eclipse|io|reporting|visualization,report solution feature birt chart
16668,Dependency Injection,dependency-injection|scala,codingwell scala guice
693,Cloud Computing,amazon|aws|cloud|computing,jcloud aw
26354,File Handler,pdf|play-framework|scala,play scala pdf
26979,Testing,scala|specs|testing|tools,scala tool testing spec
7817,Benchmarks,benchmark,benchmark
7797,Utilities,beans|validation|wicket,wicket bean validation parent
26407,Database,persistence,livesense live misc javax persistence
5000,Web Applications,application|server|tomcat|web|webapp|webserver,overlord common idp tomcat
4628,Web Applications,application|plugin|web|webapp,entando plugin
18874,Example,example,cometd java example
17148,IDE Modules,eclipse|library|plugin,xtext
143,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed|lambda|reactive,jiko reactive aw lambda akka
25725,Native Access Tools,native,native platform
12843,Build Automation Tool Plugins,build|build-system|maven|plugin|twitter,twitter maven plugin
5170,Web Applications,application|service|web|webapp,senanque service
3407,Example,application|example|web|webapp,demo
23636,Stream Processing,kafka|streaming,kafka unit
20057,Example,example|jaxrs|rest,tuscany sca sample helloworld jaxrs
6557,Web Applications,application|web|webapp,kohsuke webapp
27136,Testing,scala|testing,scalatest scalatestsjs
2143,Example,application|camel|example|server|servlet|tomcat|web|webapp|webserver,camel example servlet tomcat
9683,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
27366,Security / Authentification,security|spring,spring boot starter restful security
24349,Logging / Monitoring,logging,middleware logger
13428,Example,camel|example,camel example cdi
2609,Web Applications,application|event|extension|web|webapp,face extension simple event
13343,Example,camel|data|example,datum sample camel java
20937,Example,example|spring,bluestemsoftware open eoa example application spring
3529,Web Applications,application|example|web|webapp,geronimo sample customer war
27169,Testing,scala|testing,scalatest scalatestsjs
10752,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
15657,Cryptography,cryptography|io,app crypto
14527,File Handler,clojure|markdown,md
5240,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application handler
6276,Web Applications,application|web|webapp,orchestra cxf war
7016,UI,assets|web,webjar backbone
3485,Example,application|example|web|webapp,glassfish fighterfish sample uas
23282,Testing,junit|testing,testing junit
11440,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin file list
1449,Build,ant,ant
692,Messaging / Integration,amazon|aws|client|message|queue|sdk,amazonaw aw java sdk sqs
20556,Example,example|plugin,geronimo sample plugin
5899,Web Applications,application|web|webapp,cs web
28107,Testing,testing,test
3687,Example,application|example|web|webapp|webservice,andromda sample animal webservice
5745,Web Applications,application|web|webapp,camunda webapp wildfly
25638,Logging / Monitoring,monitoring,core
6242,Web Applications,application|web|webapp,opensingular sso
12772,Build Automation Tool Plugins,build|build-system|maven|plugin|testing,sonatype nexus plugin test maven
13287,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
26784,Rule Engines,rule-engine,kie module drool
2208,Web Applications,application|client|proxy|web|webapp,wso carbon devicemgt dynamic client web proxy
19917,Example,example|io|jms|queue,fabric example activemq demo
5031,Web Applications,application|server|web|webapp,cc server
4379,Web Applications,application|management|web|webapp,jasig cas management webapp
8845,Example,broker|example|jms|queue,activemq example broker
10605,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24290,Logging / Monitoring,logging,outr
6257,Web Applications,application|web|webapp,openurp
8331,Bitcoin,bitcoin,bitcoinj spring boot starter
14455,Messaging / Integration,client|message|queue,xuwei
21604,Languages / Compiler / Interpretation,generator|parser|scala,parboil scala
162,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed|reactive,jiko reactive aw sqs akka
8717,Operations management,bpm|cloud|connector|service,activiti cloud service connector
17982,Example,example,example
4658,Web Applications,application|portal|portlet|web|webapp,gatein portal portlet
14208,Example,client|example,wink example client
9349,Build Automation Tool Plugins,build|build-system|extension|maven|plugin,flyway extension maven plugin
26054,OSGi,osgi,osgi
18156,Example,example,example
6474,Web Applications,application|web|webapp,vgregion
17253,IDE Modules,eclipse|plugin,tycho core share
18181,Example,example,example dojo
4362,Web Applications,application|management|mvc|sdk|security|spring|token|web|webapp,stormpath spring sdk tutorial security webmvc management
3979,Web Applications,application|http|web|webapp,beangle http
17118,IDE Modules,eclipse|io|plugin|reporting|ui,report solution birt core ui
11170,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
6839,UI,assets|bootstrap|web,webjar bootstrap
15757,UI,css|query|styles,css query
19402,Example,example|frontend,domino sample frontend
8813,Logging / Monitoring,bridge|logging|slf4j,log logj adapter slfj
17485,IDE Modules,eclipse|resource|runtime,core resource win
12604,Build Automation Tool Plugins,build|build-system|maven|plugin|scala,scala surefire maven plugin
23248,Testing,junit|testing,junit
15539,Cryptography,cryptography,virgilsecurity crypto
18340,Example,example,propensive
10307,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
27215,Job Scheduling,scheduling|cron|jboss,jboss seam cron schedule quartz
21926,OSGi,groovy|osgi,groovy osgi
2605,Web Applications,application|event|example|jsf|portlet|web|webapp,liferay face demos jsf ipc event customer portlet
18917,Example,example,dishevel dsh example
20478,Example,example|osgi,atmosphere sample cxf chat osgi
23663,Stream Processing,kafka|streaming,kafka
7903,Benchmarks,benchmark|example|io,scalecube benchmark example
25835,Native Access Tools,native,oss junixsocket native
6759,Logging / Monitoring,aspect|aop|metrics,hope aspectj metric
6068,Web Applications,application|web|webapp,entando app
8856,Example,broker|example|jms|queue,activemq example broker queue
7544,Build Automation Tool Plugins,aws|build|build-system|maven|plugin|s3,kuali maven plugin
20741,Example,example|sdk|spring,okta hook sdk example spring boot
314,Testing,actor|akka|concurrency|distributed|mock|scheduling,akka mock scheduler
14317,Application Layer Protocol Integration,client|http,softwaremill core
11676,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceforge maven plugin
15755,UI,css|query|styles,css query
17840,Example,example,example
19202,Example,example,sample demos
26265,File Handler,pdf,gradle plugin pdf
16833,DNS Libraries,dns,jcloud api route
7010,UI,assets|web,webjar backbone
15801,UI,css|styles,lesscss
23754,Languages / Compiler / Interpretation,language,language
10094,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
12793,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,mule tool maven plugin
20186,Example,example|jms|queue,activemq example queue
6251,Web Applications,application|web|webapp,openurp base ws
16763,Distributed Tracing,distributed|tracing,core
11139,Build Automation Tool Plugins,build|build-system|maven|plugin,marvinformatic formatter maven plugin
18938,Example,example,example
3330,Example,application|example|web|webapp,java demo app
16028,File Handler,csv|export,export type csv
12925,Build Automation Tool Plugins,build|maven|plugin|xml,cxf build util plugin
11529,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13792,Application Layer Protocol Integration,camel|snmp,camel springboot starter
27005,Testing,scala|testing,scalacheck
5582,Web Applications,application|web|webapp,tomee microprofile webapp
5010,Web Applications,application|server|transaction|web|webapp,wso appserver money
20942,Example,example|spring,flowable spring boot sample content
4440,Web Applications,application|mock|web|webapp,mock api
3874,Web Applications,application|frontend|security|web|webapp,sap security frontend
25162,Build Automation Tool Plugins,maven|plugin,sonatype book plugin
21715,Graph Algorithms and Tools,graph,graph
8172,File Handler,binding|xml,nav jaxb adapter
26417,Database,persistence,mybatis
5917,Web Applications,application|web|webapp,awire js
15608,Cryptography,cryptography,propensive rapture crypto
28558,Cluster Managment,yarn,local resource yarn
4153,Web Applications,application|io|web|webapp,web
17434,IDE Modules,eclipse|plugin|service|webservice,axis
2626,Web Applications,application|example|extension|jsf|validation|web|webapp,myface extension validator example helloworld
4609,Web Applications,application|plugin|web|webapp,entando plugin
3815,Web Applications,application|extension|identity|web|webapp,wso carbon extension identity authenticator endpoint
24025,Logging / Monitoring,logging,logger
19824,Example,example|io,example
23750,Languages / Compiler / Interpretation,language,entando bundle
6551,Web Applications,application|web|webapp,sourceforge job webapp
16302,Machine Learning,deep-learning,deeplearningj dlj spark ml
16193,Utilities,date|time,nscala time
10971,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13070,Stream Processing,camel|connector|cryptography|kafka|streaming,camel kafkaconnector crypto kafka connector
24919,File Handler,markdown|scala|web-framework,liftweb lift markdown
23129,Testing,junit|testing,junit engine
26412,Database,persistence,mybatis page
21664,Messaging / Integration,google|messaging,google pubsub
16111,Database,database,postgresql async
16841,DNS Libraries,dns,clj dns
25794,Native Access Tools,native,junixsocket native
17158,Build Automation Tool Plugins,eclipse|maven|plugin,tesla plugin
26115,OSGi,osgi|rest|service,osgi service rest
18306,Example,example,example
25919,Natural Language Processing,nlp,houbb nlp
13240,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
12499,Build Automation Tool Plugins,build|build-system|maven|plugin|protocol|serialization|thrift,thrift maven plugin
1643,Build,ant,cargo ant
25747,Native Access Tools,native,jboss ws native jbossws
27392,Testing,selenium|testing,selenium
1160,Build Automation Tool Plugins,android|build|build-system|maven|plugin,jayway maven plugin android generation
19625,Example,example|image,tidalwave image example
3240,Example,application|example|storage|web|webapp|webservice,webcohesion enunciate example jersey storage
27902,UI,swing|ui,layout
4565,Web Applications,application|platform|web|webapp,sourceforge platform web
7416,Security / Authentification,authentication|io|oauth|provider|resource,gravitee resource oauth provider
22441,Languages / Compiler / Interpretation,javax|specs|standard|xml,javax xml jax
7456,Security / Authentification,authentication|io|vertx,vertx auth property
17451,IDE Modules,eclipse|plugin|ui,officefloor ui
19061,Example,example,ikasan sample jms parent
11051,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
420,Build Automation Tool Plugins,actor|build|build-system|maven|plugin,actor maven plugin
2925,Example,application|example|jsp|portlet|spring|web|webapp,liferay demo applicant jsp portlet
4944,Web Applications,application|scheduling|web|webapp,sakaiproject scheduler tool
13498,Example,camel|example|io|process|spring|xml,fabric sample process camel spring xml
294,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
13109,Stream Processing,camel|connector|influxdb|kafka|metrics|streaming,camel kafkaconnector kafka connector
2525,Web Applications,application|eclipse|web|webapp,dirigible openshift all
25208,Build Automation Tool Plugins,maven|plugin,mvn
6620,Web Applications,application|web|web-framework|webapp,strut
20891,Example,example|spring,ddphin base oss spring boot sample
2237,Web Applications,application|cms|framework|web|webapp,alfresco web framework
4000,Web Applications,application|identity|web|webapp,wso identity app
18603,Example,example,gov example
1057,Code analyses,analysis|elastic|elasticsearch|plugin|search,elasticsearch plugin analysis
12832,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,tool gen maven plugin
11328,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
5149,Web Applications,application|service|web|webapp,cxf service st war
22998,Testing,json|testing,test json
12399,Build Automation Tool Plugins,build|build-system|maven|plugin,atlassian maven plugin
22678,Managing / Monitoring,jmx|management,management
6815,UI,assets,webjar npm
4936,Web Applications,application|scala|web|web-framework|webapp,liftweb lift
21212,Exception Handling,fluent|exception,fluent exception rule
15100,Languages / Compiler / Interpretation,connector|javax|resource|specs|standard,javax resource connector api
8943,Build Automation Tool Plugins,build|build-system|bytecode|jboss|maven|plugin,jboss maven plugin
15438,Cryptography,cryptography,jboss aerogear crypto
24296,Logging / Monitoring,logging,outr
18795,Example,example,example wildfly
